trial_id,fault_loc,fault_type,delta_I,delta_dc,delta_tau,delta_phi,OC_conv,OC_sambp,OC_veto,87B_A_conv,87B_A_sambp,87B_A_veto,87L_conv,87L_sambp,87L_veto,87B_B_conv,87B_B_sambp,87B_B_veto,87T_conv,87T_sambp,87T_veto
1382,line_mid,3ph,0.18852,-0.03739,0.12225,-0.49098,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1383,line_mid,3ph,-0.0593,0.24773,-0.06618,0.15416,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1384,line_mid,3ph,-0.15954,0.24081,0.03388,-0.51312,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1385,line_mid,3ph,0.05165,0.27923,-0.10565,-0.39957,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1386,line_mid,3ph,-0.16234,-0.12526,0.09353,0.43057,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1387,line_mid,3ph,-0.11966,0.26406,-0.01054,0.70527,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1388,line_mid,3ph,0.1818,-0.08003,0.03797,-0.58652,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1389,line_mid,3ph,0.17835,0.22827,-0.10538,0.58317,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1390,line_mid,3ph,-0.0742,0.13521,0.06282,-0.40721,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1391,line_mid,3ph,0.03934,0.18754,0.17988,0.48993,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1392,line_mid,3ph,0.17589,-0.16875,-0.04298,0.43042,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1393,line_mid,3ph,0.1326,-0.05074,-0.02816,-0.57459,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1394,line_mid,3ph,0.08147,-0.20373,0.04102,0.33316,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1395,line_mid,3ph,0.01131,-0.05068,-0.10673,0.50947,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1396,line_mid,3ph,0.09359,-0.03662,-0.00823,0.26587,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1397,line_mid,3ph,-0.10566,-0.23879,-0.14634,0.52138,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1398,line_mid,3ph,0.13419,-0.02979,-0.16397,0.49712,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1399,line_mid,3ph,0.07484,0.10215,0.08895,0.28869,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1400,line_mid,3ph,-0.15707,-0.09599,-0.04201,0.63829,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1401,line_mid,3ph,-0.10412,0.07836,-0.19722,-0.27045,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1402,line_mid,3ph,-0.03711,0.01504,0.19347,-0.76152,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1403,line_mid,3ph,0.05233,0.25705,0.09487,-0.20074,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1404,line_mid,3ph,0.09433,0.12755,-0.06346,-0.35965,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1405,line_mid,3ph,0.05237,0.13443,-0.05724,0.60428,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1406,line_mid,3ph,0.03061,-0.04667,0.05661,-0.02882,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1407,line_mid,3ph,-0.09618,0.23253,-0.12247,0.22788,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1408,line_mid,3ph,0.18003,-0.2727,-0.09468,0.69981,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1409,line_mid,3ph,-0.14625,0.00216,0.18628,-0.5456,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1410,line_mid,3ph,-0.17216,-0.13226,-0.14139,-0.78078,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1411,line_mid,3ph,-0.00477,-0.01322,0.19308,0.65836,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1412,line_mid,3ph,-0.19903,-0.03328,-0.12193,-0.19721,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1413,line_mid,3ph,-0.06002,0.01804,-0.15559,0.69734,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1414,line_mid,3ph,0.01671,-0.18837,-0.03066,0.53232,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1415,line_mid,3ph,-0.03177,0.01659,0.1408,-0.53793,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1416,line_mid,3ph,0.18143,0.27612,-0.09711,-0.3036,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1417,line_mid,3ph,0.0496,0.242,-0.10911,-0.12809,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1418,line_mid,3ph,0.19146,0.2814,0.0827,-0.08344,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1419,line_mid,3ph,-0.07869,0.27182,0.00236,0.60152,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1420,line_mid,3ph,0.12609,-0.03177,-0.15178,-0.1155,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1421,line_mid,3ph,0.11321,0.28906,-0.01894,0.57004,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1422,line_mid,3ph,-0.09531,0.24391,-0.08346,-0.16565,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1423,line_mid,3ph,0.09249,0.21476,-0.1185,0.05422,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1424,line_mid,3ph,0.01324,0.22765,0.029,-0.31495,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1425,line_mid,3ph,-0.15044,-0.01541,-0.17656,0.5789,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1426,line_mid,3ph,-0.00684,0.02199,-0.09673,0.51916,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1427,line_mid,3ph,0.10828,-0.20284,0.17388,-0.18343,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1428,line_mid,3ph,-0.13874,-0.23984,0.08344,-0.3965,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1429,line_mid,3ph,0.08109,0.14749,-0.19638,0.54792,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1430,line_mid,3ph,0.12071,-0.05213,0.09415,0.00504,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1431,line_mid,3ph,0.02234,-0.19894,1e-05,-0.50516,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1432,line_mid,3ph,0.12749,-0.21359,0.01205,0.48414,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1433,line_mid,3ph,0.16871,0.07556,-0.02933,-0.02636,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1434,line_mid,3ph,0.16534,0.20167,0.00405,0.66357,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1435,line_mid,3ph,-0.0862,-0.25102,0.19198,0.56089,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1436,line_mid,3ph,0.0286,-0.2768,0.07,0.24384,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1437,line_mid,3ph,-0.1405,-0.16642,-0.08781,0.66214,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1438,line_mid,3ph,-0.17094,-0.25164,-0.0922,-0.06454,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1439,line_mid,3ph,-0.04463,-0.08001,0.05204,-0.2424,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1440,line_mid,3ph,0.02648,0.00781,-0.04435,-0.49721,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1441,line_mid,3ph,-0.14577,-0.12473,0.15617,0.75811,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1442,line_mid,3ph,-0.15777,0.25215,-0.07941,-0.42944,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1443,line_mid,3ph,-0.16245,-0.18358,-0.15451,-0.317,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1444,line_mid,3ph,0.19017,0.2451,0.11981,0.40398,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1445,line_mid,3ph,-0.01083,-0.12809,-0.03162,0.17782,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1446,line_mid,3ph,0.00798,0.02412,-0.07126,-0.54271,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1447,line_mid,3ph,0.04729,0.12585,0.1968,0.55411,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1448,line_mid,3ph,0.05312,0.02865,-0.13332,0.16866,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1449,line_mid,3ph,-0.18746,-0.0949,-0.16056,0.76698,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1450,line_mid,3ph,0.10562,-0.14819,0.13038,-0.16231,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1451,line_mid,3ph,-0.06421,0.08626,-0.10308,-0.69104,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1452,line_mid,3ph,0.00614,0.22302,-0.10121,-0.05995,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1453,line_mid,3ph,-0.17391,0.28966,-0.15014,0.39001,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1454,line_mid,3ph,-0.05569,-0.24989,0.16143,-0.61818,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1455,line_mid,3ph,-0.17358,-0.07365,-0.13696,0.31928,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1456,line_mid,3ph,0.16558,-0.19451,0.10938,0.00726,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1457,line_mid,3ph,-0.15621,-0.03819,0.02652,-0.34497,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1458,line_mid,3ph,-0.15206,0.04373,0.13782,-0.22217,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1459,line_mid,3ph,-0.17469,0.06818,0.17614,0.74795,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1460,line_mid,3ph,0.13759,-0.23912,-0.00061,0.01739,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1461,line_mid,3ph,-0.14152,-0.25425,0.05235,-0.68155,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1462,line_mid,3ph,0.15592,-0.01666,-0.15515,-0.20694,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1463,line_mid,3ph,0.0655,-0.1613,-0.11081,-0.23033,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1464,line_mid,3ph,-0.12741,-0.28518,0.19327,0.26611,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1465,line_mid,3ph,0.13836,0.09281,-0.10606,0.23453,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1466,line_mid,3ph,-0.00141,-0.15741,-0.03314,-0.18231,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1467,line_mid,3ph,0.19403,0.21592,-0.10616,-0.73317,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1468,line_mid,3ph,0.04207,-0.28888,0.17167,0.77311,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1469,line_mid,3ph,-0.01469,-0.22183,0.06203,0.59074,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1470,line_mid,3ph,0.03938,0.18343,0.10354,-0.59758,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1471,line_mid,3ph,0.03937,-0.0966,0.18004,0.40711,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1472,line_mid,3ph,-0.15987,-0.10475,-0.02605,0.73898,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1473,line_mid,3ph,0.09768,0.19922,-0.12733,0.11113,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1474,line_mid,3ph,0.09115,-0.1216,0.17846,-0.41568,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1475,line_mid,3ph,0.14189,0.17271,0.17673,0.49399,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1476,line_mid,3ph,0.06549,0.07582,-0.12525,-0.64278,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1477,line_mid,3ph,-0.03344,-0.05519,-0.07188,-0.12969,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1478,line_mid,3ph,-0.05693,-0.19345,0.07634,-0.375,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1479,line_mid,3ph,-0.0196,0.18862,-0.15648,0.58013,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1480,line_mid,3ph,0.18383,0.04875,0.01869,-0.29743,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1481,line_mid,3ph,-0.19327,0.08034,-0.19697,0.74983,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1482,line_mid,3ph,-0.15526,0.16647,-0.19406,0.67299,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1483,line_mid,3ph,-0.19448,-0.04949,-0.16032,-0.04264,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1484,line_mid,3ph,0.11925,-0.12168,-0.09325,0.00103,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1485,line_mid,3ph,0.11427,0.10549,0.10217,0.42662,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1486,line_mid,3ph,0.13277,0.02101,0.02382,0.29611,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1487,line_mid,3ph,0.03458,-0.09609,-0.06669,-0.78011,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1488,line_mid,3ph,0.17376,0.0058,-0.16886,0.62834,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1489,line_mid,3ph,0.06668,0.2827,-0.13835,-0.16692,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1490,line_mid,3ph,-0.10495,-0.08367,-0.1148,-0.53124,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1491,line_mid,3ph,0.04967,-0.24506,-0.06361,-0.09152,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1492,line_mid,3ph,0.19014,0.04759,-0.08462,-0.33269,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1493,line_mid,3ph,0.12971,0.16627,0.02272,0.24431,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1494,line_mid,3ph,0.00887,0.29644,0.19523,0.60199,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1495,line_mid,3ph,0.04944,-0.23658,0.04504,0.31563,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1496,line_mid,3ph,-0.04004,0.10888,-0.18158,-0.18961,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1497,line_mid,3ph,-0.1865,0.02203,-0.12081,-0.58987,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1498,line_mid,3ph,0.12044,0.18898,0.12498,0.17126,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1499,line_mid,3ph,-0.07494,-0.28361,-0.10589,0.70587,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1500,line_mid,ag,-0.02245,0.10936,0.04119,0.5165,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1501,line_mid,ag,0.0497,0.11645,-0.00352,-0.73951,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1502,line_mid,ag,0.0418,0.07256,0.15202,0.27638,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1503,line_mid,ag,0.01593,0.04551,0.006,0.42457,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1504,line_mid,ag,0.0809,0.05476,-0.04048,0.41177,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1505,line_mid,ag,0.01278,-0.15006,-0.06507,-0.663,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1506,line_mid,ag,-0.15112,0.23422,0.11124,-0.42738,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1507,line_mid,ag,-0.1895,-0.26548,-0.1223,0.51249,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1508,line_mid,ag,-0.15093,-0.19848,0.09043,0.53287,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1509,line_mid,ag,0.14175,0.27974,0.05295,0.34155,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1510,line_mid,ag,0.16939,0.26378,-0.19773,0.37438,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1511,line_mid,ag,0.06543,0.21137,-0.11253,0.38322,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1512,line_mid,ag,0.15792,-0.26329,-0.10046,-0.04117,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1513,line_mid,ag,0.15015,0.24072,-0.05967,0.71515,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1514,line_mid,ag,0.14957,-0.11537,0.17225,-0.57494,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1515,line_mid,ag,-0.0868,0.06291,-0.1506,-0.06989,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1516,line_mid,ag,0.11281,-0.23103,0.08708,0.60175,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1517,line_mid,ag,0.16069,0.16893,0.0719,0.44936,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1518,line_mid,ag,-0.15118,0.03692,0.18349,0.71744,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1519,line_mid,ag,0.03869,0.06837,0.03818,-0.09187,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1520,line_mid,ag,-0.08402,-0.15365,-0.01285,-0.44773,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1521,line_mid,ag,-0.10631,-0.24745,-0.02103,0.14886,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1522,line_mid,ag,0.00774,-0.21286,0.13379,0.27759,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1523,line_mid,ag,0.04911,-0.18057,0.09441,0.32262,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1524,line_mid,ag,-0.02644,0.11304,-0.10019,0.10819,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1525,line_mid,ag,-0.03524,-0.00927,-0.00494,-0.15305,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1526,line_mid,ag,-0.1046,-0.03466,0.09542,0.17772,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1527,line_mid,ag,0.03533,-0.03376,0.15819,-0.44,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1528,line_mid,ag,0.09335,-0.04479,-0.19731,-0.16452,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1529,line_mid,ag,0.05068,0.28617,0.14478,0.48078,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1530,line_mid,ag,0.18671,0.05404,-0.19378,-0.41234,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1531,line_mid,ag,0.12794,-0.08188,0.12316,-0.22685,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1532,line_mid,ag,-0.11034,-0.08481,-0.12512,-0.55415,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1533,line_mid,ag,-0.01976,0.28615,0.17368,0.41108,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1534,line_mid,ag,0.10038,0.08714,0.09037,-0.23973,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1535,line_mid,ag,0.14991,0.17003,0.114,-0.09888,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1536,line_mid,ag,-0.03666,0.22207,0.17335,0.60093,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1537,line_mid,ag,0.01782,-0.20746,0.03302,-0.42399,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1538,line_mid,ag,0.14977,0.26521,0.03331,0.24411,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1539,line_mid,ag,-0.14037,-0.15631,0.15721,0.48072,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1540,line_mid,ag,0.11333,-0.25957,-0.13222,0.28109,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1541,line_mid,ag,0.08029,-0.07092,-0.0719,0.13957,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1542,line_mid,ag,-0.16144,-0.08756,0.00528,-0.41455,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1543,line_mid,ag,-0.18025,0.02311,-0.11161,-0.12284,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1544,line_mid,ag,-0.13886,0.06559,-0.09227,-0.45693,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1545,line_mid,ag,0.19291,-0.22048,0.17224,-0.0623,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1546,line_mid,ag,0.05018,0.2209,-0.02625,0.13609,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1547,line_mid,ag,-0.1775,0.29054,-0.19982,0.68236,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1548,line_mid,ag,-0.00905,0.17291,0.06811,0.31636,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1549,line_mid,ag,0.09409,-0.16525,0.03997,-0.42718,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1550,line_mid,ag,-0.18171,-0.11663,-0.06988,0.74904,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1551,line_mid,ag,-0.11379,-0.28117,0.15427,-0.00841,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1552,line_mid,ag,-0.16366,-0.16783,0.18976,-0.49566,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1553,line_mid,ag,-0.04633,0.23939,0.18811,0.75306,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1554,line_mid,ag,-0.16987,-0.27976,0.14676,0.49246,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1555,line_mid,ag,-0.09269,-0.167,-0.18841,0.20083,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1556,line_mid,ag,-0.01458,0.23768,-0.03777,0.0689,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1557,line_mid,ag,-0.00022,-0.06841,-0.03973,0.01129,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1558,line_mid,ag,0.18235,0.29085,-0.04439,0.24983,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1559,line_mid,ag,0.13081,-0.25808,0.02674,0.61995,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1560,line_mid,ag,0.04335,0.07125,0.027,-0.20854,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1561,line_mid,ag,-0.10213,0.0892,0.01719,0.41715,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1562,line_mid,ag,-0.13883,0.19816,-0.1265,-0.64538,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1563,line_mid,ag,0.03488,0.07893,-0.00959,-0.57624,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1564,line_mid,ag,-0.02499,0.21033,-0.18386,-0.413,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1565,line_mid,ag,-0.0793,-0.25677,0.07556,0.00897,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1566,line_mid,ag,0.01849,-0.00956,0.02249,0.18633,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1567,line_mid,ag,-0.17936,0.09684,0.1471,-0.48536,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1568,line_mid,ag,-0.11499,-0.25389,-0.14887,-0.43626,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1569,line_mid,ag,-0.05983,-0.08448,-0.16449,0.45779,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1570,line_mid,ag,-0.03242,0.06204,-0.03739,-0.13193,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1571,line_mid,ag,-0.14457,-0.03087,-0.01754,-0.3032,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1572,line_mid,ag,0.02529,-0.26079,0.08745,-0.58933,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1573,line_mid,ag,-0.00828,-0.1253,-0.01258,-0.60371,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1574,line_mid,ag,0.08931,-0.2296,0.08138,-0.18592,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1575,line_mid,ag,-0.13571,-0.29377,-0.0496,0.34334,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1576,line_mid,ag,-0.01404,-0.10589,0.10562,-0.51568,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1577,line_mid,ag,0.16132,-0.24686,0.08395,0.18236,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1578,line_mid,ag,-0.07969,0.13273,0.01904,0.49043,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1579,line_mid,ag,-0.01736,0.02495,0.05137,-0.67872,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1580,line_mid,ag,-0.15163,-0.21914,0.06726,0.53558,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1581,line_mid,ag,-0.084,0.13124,-0.10083,0.0926,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1582,line_mid,ag,0.11251,0.08408,0.12887,-0.69173,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1583,line_mid,ag,-0.02823,0.22626,-0.07713,0.55951,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1584,line_mid,ag,-0.1004,0.01941,0.02899,-0.10999,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1585,line_mid,ag,0.05467,-0.28084,-0.12209,0.34879,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1586,line_mid,ag,-0.1271,-0.01958,0.04491,0.62173,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1587,line_mid,ag,0.05721,-0.0391,0.17153,-0.26853,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1588,line_mid,ag,0.17105,-0.14387,-0.01729,0.10164,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1589,line_mid,ag,0.11065,0.12024,-0.14937,-0.63039,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1590,line_mid,ag,0.06426,-0.29141,-0.15033,-0.25788,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1591,line_mid,ag,0.12485,-0.13341,-0.04338,0.19842,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1592,line_mid,ag,0.15015,0.20285,0.05465,0.51685,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1593,line_mid,ag,-0.12893,-0.12851,0.01957,-0.55209,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1594,line_mid,ag,-0.00067,0.2778,-0.00883,-0.67312,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1595,line_mid,ag,0.09099,-0.00975,0.01779,0.3501,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1596,line_mid,ag,-0.13069,-0.20089,0.07227,-0.23454,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1597,line_mid,ag,0.03446,0.24881,-0.14996,0.43905,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1598,line_mid,ag,0.07877,0.1724,-0.12332,-0.44509,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1599,line_mid,ag,-0.04312,0.26957,-0.1735,-0.51145,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
