dataset,cell,alpha,Rx,snrV,snrI,loc_err_p1,loc_err_p2_mean,loc_improvement_frac,loc_improvement_pct
ref50,459,0.600,2000.0,40.0,inf,31.918467,21.426861,0.328700,32.8700
ref50,460,0.600,2000.0,inf,20.0,58.333333,46.191099,0.208153,20.8153
ref50,461,0.600,2000.0,inf,30.0,1.428105,4.637427,-2.247259,-224.7259
ref50,462,0.600,2000.0,inf,40.0,19.067037,17.912989,0.060526,6.0526
ref50,463,0.600,2000.0,inf,inf,18.148319,16.476473,0.092121,9.2121
ref50,464,0.600,5000.0,20.0,20.0,5.522882,99.983333,-17.103472,-1710.3472
ref50,465,0.600,5000.0,20.0,30.0,3.375086,99.983333,-28.623936,-2862.3936
ref50,466,0.600,5000.0,20.0,40.0,41.974103,99.983333,-1.382024,-138.2024
ref50,467,0.600,5000.0,20.0,inf,2.666352,99.983333,-36.498168,-3649.8168
ref50,468,0.600,5000.0,30.0,20.0,19.756558,99.983333,-4.060767,-406.0767
ref50,469,0.600,5000.0,30.0,30.0,74.899409,99.983333,-0.334902,-33.4902
ref50,470,0.600,5000.0,30.0,40.0,4.269233,99.983333,-22.419506,-2241.9506
ref50,471,0.600,5000.0,30.0,inf,19.543403,99.983333,-4.115963,-411.5963
ref50,472,0.600,5000.0,40.0,20.0,5.406820,99.983333,-17.492076,-1749.2076
ref50,473,0.600,5000.0,40.0,30.0,8.034618,99.983333,-11.444067,-1144.4067
ref50,474,0.600,5000.0,40.0,40.0,20.700781,99.983333,-3.829930,-382.9930
ref50,475,0.600,5000.0,40.0,inf,32.784437,99.983333,-2.049719,-204.9719
ref50,476,0.600,5000.0,inf,20.0,4.993496,99.983333,-19.022711,-1902.2711
ref50,477,0.600,5000.0,inf,30.0,17.729742,99.983333,-4.639300,-463.9300
ref50,478,0.600,5000.0,inf,40.0,29.875310,99.983333,-2.346688,-234.6688
ref50,479,0.600,5000.0,inf,inf,22.629199,99.983333,-3.418333,-341.8333
ref50,480,0.700,100.0,20.0,20.0,0.409639,8.582717,-19.951891,-1995.1891
ref50,481,0.700,100.0,20.0,30.0,7.310177,1.399556,0.808547,80.8547
ref50,482,0.700,100.0,20.0,40.0,1.707951,7.070029,-3.139479,-313.9479
ref50,483,0.700,100.0,20.0,inf,2.686328,11.511143,-3.285085,-328.5085
ref50,484,0.700,100.0,30.0,20.0,3.649174,5.547796,-0.520288,-52.0288
ref50,485,0.700,100.0,30.0,30.0,0.507695,8.549918,-15.840670,-1584.0670
ref50,486,0.700,100.0,30.0,40.0,0.514570,9.970824,-18.377007,-1837.7007
ref50,487,0.700,100.0,30.0,inf,0.588548,9.951606,-15.908745,-1590.8745
ref50,488,0.700,100.0,40.0,20.0,0.323423,8.579921,-25.528470,-2552.8470
ref50,489,0.700,100.0,40.0,30.0,0.635447,8.536738,-12.434217,-1243.4217
ref50,490,0.700,100.0,40.0,40.0,1.137822,7.197304,-5.325508,-532.5508
ref50,491,0.700,100.0,40.0,inf,0.153706,8.619934,-55.080766,-5508.0766
ref50,492,0.700,100.0,inf,20.0,1.158656,7.173169,-5.190940,-519.0940
ref50,493,0.700,100.0,inf,30.0,0.669058,9.877718,-13.763614,-1376.3614
ref50,494,0.700,100.0,inf,40.0,0.701924,8.492673,-11.099133,-1109.9133
ref50,495,0.700,100.0,inf,inf,0.390793,9.748457,-23.945299,-2394.5299
ref50,496,0.700,500.0,20.0,20.0,2.899346,11.148596,-2.845211,-284.5211
ref50,497,0.700,500.0,20.0,30.0,27.048401,26.199838,0.031372,3.1372
ref50,498,0.700,500.0,20.0,40.0,4.371871,6.827895,-0.561779,-56.1779
ref50,499,0.700,500.0,20.0,inf,4.111201,1.235139,0.699567,69.9567
ref50,500,0.700,500.0,30.0,20.0,21.081249,17.610984,0.164614,16.4614
ref50,501,0.700,500.0,30.0,30.0,5.629330,0.368672,0.934509,93.4509
ref50,502,0.700,500.0,30.0,40.0,4.305842,1.621558,0.623405,62.3405
ref50,503,0.700,500.0,30.0,inf,2.661306,1.157386,0.565106,56.5106
ref50,504,0.700,500.0,40.0,20.0,22.470258,20.614244,0.082599,8.2599
ref50,505,0.700,500.0,40.0,30.0,4.158122,6.951385,-0.671761,-67.1761
ref50,506,0.700,500.0,40.0,40.0,0.344268,3.984833,-10.574807,-1057.4807
ref50,507,0.700,500.0,40.0,inf,1.762362,2.561966,-0.453711,-45.3711
ref50,508,0.700,500.0,inf,20.0,11.831304,14.138864,-0.195038,-19.5038
ref50,509,0.700,500.0,inf,30.0,3.683535,0.309243,0.916047,91.6047
ref50,510,0.700,500.0,inf,40.0,2.141581,1.282875,0.400968,40.0968
ref50,511,0.700,500.0,inf,inf,1.065968,2.656208,-1.491827,-149.1827
ref50,512,0.700,1000.0,20.0,20.0,23.674430,99.985714,-3.223363,-322.3363
ref50,513,0.700,1000.0,20.0,30.0,14.542991,99.985714,-5.875182,-587.5182
ref50,514,0.700,1000.0,20.0,40.0,4.509617,99.985714,-21.171663,-2117.1663
ref50,515,0.700,1000.0,20.0,inf,20.565733,99.985714,-3.861763,-386.1763
ref50,516,0.700,1000.0,30.0,20.0,17.478610,99.985714,-4.720461,-472.0461
ref50,517,0.700,1000.0,30.0,30.0,5.265593,99.985714,-17.988500,-1798.8500
ref50,518,0.700,1000.0,30.0,40.0,20.107756,99.985714,-3.972495,-397.2495
ref50,519,0.700,1000.0,30.0,inf,4.630310,99.985714,-20.593742,-2059.3742
ref50,520,0.700,1000.0,40.0,20.0,30.933625,99.985714,-2.232266,-223.2266
ref50,521,0.700,1000.0,40.0,30.0,13.355133,99.985714,-6.486688,-648.6688
ref50,522,0.700,1000.0,40.0,40.0,0.436074,99.985714,-228.285905,-22828.5905
ref50,523,0.700,1000.0,40.0,inf,1.750422,99.985714,-56.120916,-5612.0916
ref50,524,0.700,1000.0,inf,20.0,50.955788,99.985714,-0.962205,-96.2205
ref50,525,0.700,1000.0,inf,30.0,2.886454,99.985714,-33.639636,-3363.9636
ref50,526,0.700,1000.0,inf,40.0,0.020871,99.985714,-4789.725103,-478972.5103
ref50,527,0.700,1000.0,inf,inf,1.210192,0.864876,0.285339,28.5339
ref50,528,0.700,2000.0,20.0,20.0,13.653045,9.065124,0.336036,33.6036
ref50,529,0.700,2000.0,20.0,30.0,5.078508,8.869080,-0.746395,-74.6395
ref50,530,0.700,2000.0,20.0,40.0,15.568262,11.839219,0.239529,23.9529
ref50,531,0.700,2000.0,20.0,inf,35.714286,27.241527,0.237237,23.7237
ref50,532,0.700,2000.0,30.0,20.0,17.316039,7.312410,0.577709,57.7709
ref50,533,0.700,2000.0,30.0,30.0,5.610402,4.646774,0.171757,17.1757
ref50,534,0.700,2000.0,30.0,40.0,10.524232,6.120868,0.418402,41.8402
ref50,535,0.700,2000.0,30.0,inf,35.714286,28.313940,0.207210,20.7210
ref50,536,0.700,2000.0,40.0,20.0,35.714286,42.842857,-0.199600,-19.9600
ref50,537,0.700,2000.0,40.0,30.0,21.722785,10.432660,0.519737,51.9737
ref50,538,0.700,2000.0,40.0,40.0,32.909896,13.179016,0.599542,59.9542
ref50,539,0.700,2000.0,40.0,inf,5.239847,1.265077,0.758566,75.8566
ref50,540,0.700,2000.0,inf,20.0,35.714286,17.344975,0.514341,51.4341
ref50,541,0.700,2000.0,inf,30.0,35.714286,21.078061,0.409814,40.9814
ref50,542,0.700,2000.0,inf,40.0,14.439664,5.811669,0.597520,59.7520
ref50,543,0.700,2000.0,inf,inf,18.987625,8.351658,0.560153,56.0153
ref50,544,0.700,5000.0,20.0,20.0,10.127559,99.985714,-8.872637,-887.2637
ref50,545,0.700,5000.0,20.0,30.0,16.410809,99.985714,-5.092674,-509.2674
ref50,546,0.700,5000.0,20.0,40.0,10.063239,99.985714,-8.935739,-893.5739
ref50,547,0.700,5000.0,20.0,inf,10.567674,99.985714,-8.461469,-846.1469
ref50,548,0.700,5000.0,30.0,20.0,26.940914,99.985714,-2.711296,-271.1296
ref50,549,0.700,5000.0,30.0,30.0,14.171679,99.985714,-6.055319,-605.5319
ref50,550,0.700,5000.0,30.0,40.0,10.446367,99.985714,-8.571338,-857.1338
ref50,551,0.700,5000.0,30.0,inf,54.106851,99.985714,-0.847931,-84.7931
ref50,552,0.700,5000.0,40.0,20.0,10.323597,99.985714,-8.685163,-868.5163
ref50,553,0.700,5000.0,40.0,30.0,40.556010,99.985714,-1.465374,-146.5374
ref50,554,0.700,5000.0,40.0,40.0,35.025171,99.985714,-1.854682,-185.4682
ref50,555,0.700,5000.0,40.0,inf,30.051453,99.985714,-2.327151,-232.7151
ref50,556,0.700,5000.0,inf,20.0,15.127662,99.985714,-5.609463,-560.9463
ref50,557,0.700,5000.0,inf,30.0,28.888450,99.985714,-2.461097,-246.1097
ref50,558,0.700,5000.0,inf,40.0,32.025315,99.985714,-2.122084,-212.2084
ref50,559,0.700,5000.0,inf,inf,30.807542,99.985714,-2.245495,-224.5495
ref50,560,0.800,100.0,20.0,20.0,0.506788,8.937895,-16.636372,-1663.6372
ref50,561,0.800,100.0,20.0,30.0,4.880373,2.611281,0.464942,46.4942
ref50,562,0.800,100.0,20.0,40.0,3.321232,3.841668,-0.156700,-15.6700
ref50,563,0.800,100.0,20.0,inf,5.225379,13.883704,-1.656975,-165.6975
ref50,564,0.800,100.0,30.0,20.0,3.214054,5.070907,-0.577729,-57.7729
ref50,565,0.800,100.0,30.0,30.0,1.463495,6.371284,-3.353473,-335.3473
ref50,566,0.800,100.0,30.0,40.0,0.918300,7.557783,-7.230185,-723.0185
ref50,567,0.800,100.0,30.0,inf,0.366044,8.797664,-23.034414,-2303.4414
ref50,568,0.800,100.0,40.0,20.0,0.944647,8.856015,-8.374941,-837.4941
ref50,569,0.800,100.0,40.0,30.0,0.554796,7.582817,-12.667754,-1266.7754
ref50,570,0.800,100.0,40.0,40.0,0.648189,8.877495,-12.695852,-1269.5852
ref50,571,0.800,100.0,40.0,inf,0.638667,7.599647,-10.899241,-1089.9241
ref50,572,0.800,100.0,inf,20.0,1.545460,7.688394,-3.974825,-397.4825
ref50,573,0.800,100.0,inf,30.0,0.366395,7.589767,-19.714685,-1971.4685
ref50,574,0.800,100.0,inf,40.0,0.690754,7.578716,-9.971654,-997.1654
ref50,575,0.800,100.0,inf,inf,0.427491,8.679632,-19.303652,-1930.3652
ref50,576,0.800,500.0,20.0,20.0,23.012088,20.308019,0.117506,11.7506
ref50,577,0.800,500.0,20.0,30.0,18.025257,21.312499,-0.182369,-18.2369
ref50,578,0.800,500.0,20.0,40.0,16.286305,19.972557,-0.226341,-22.6341
ref50,579,0.800,500.0,20.0,inf,18.750000,24.987500,-0.332667,-33.2667
ref50,580,0.800,500.0,30.0,20.0,22.585614,20.259394,0.102996,10.2996
ref50,581,0.800,500.0,30.0,30.0,14.321445,10.116331,0.293624,29.3624
ref50,582,0.800,500.0,30.0,40.0,1.016600,6.220538,-5.118961,-511.8961
ref50,583,0.800,500.0,30.0,inf,0.191572,6.201783,-31.373145,-3137.3145
ref50,584,0.800,500.0,40.0,20.0,12.454319,18.732977,-0.504135,-50.4135
ref50,585,0.800,500.0,40.0,30.0,1.542657,5.037104,-2.265213,-226.5213
ref50,586,0.800,500.0,40.0,40.0,0.711651,6.149456,-7.641108,-764.1108
ref50,587,0.800,500.0,40.0,inf,0.485407,4.987516,-9.274913,-927.4913
ref50,588,0.800,500.0,inf,20.0,28.289696,25.270587,0.106721,10.6721
ref50,589,0.800,500.0,inf,30.0,8.250392,5.101932,0.381613,38.1613
ref50,590,0.800,500.0,inf,40.0,1.166829,5.045185,-3.323842,-332.3842
ref50,591,0.800,500.0,inf,inf,1.352502,3.620678,-1.677023,-167.7023
ref50,592,0.800,1000.0,20.0,20.0,8.839291,14.268018,-0.614159,-61.4159
ref50,593,0.800,1000.0,20.0,30.0,18.750000,24.987500,-0.332667,-33.2667
ref50,594,0.800,1000.0,20.0,40.0,9.342224,99.987500,-9.702751,-970.2751
ref50,595,0.800,1000.0,20.0,inf,21.891965,99.987500,-3.567315,-356.7315
ref50,596,0.800,1000.0,30.0,20.0,31.301384,99.987500,-2.194348,-219.4348
ref50,597,0.800,1000.0,30.0,30.0,18.750000,24.987500,-0.332667,-33.2667
ref50,598,0.800,1000.0,30.0,40.0,9.254840,99.987500,-9.803807,-980.3807
ref50,599,0.800,1000.0,30.0,inf,11.818333,99.987500,-7.460372,-746.0372
ref50,600,0.800,1000.0,40.0,20.0,18.750000,24.987500,-0.332667,-33.2667
ref50,601,0.800,1000.0,40.0,30.0,10.402413,99.987500,-8.611953,-861.1953
ref50,602,0.800,1000.0,40.0,40.0,5.779821,99.987500,-16.299411,-1629.9411
ref50,603,0.800,1000.0,40.0,inf,1.656187,99.987500,-59.372110,-5937.2110
ref50,604,0.800,1000.0,inf,20.0,31.219832,99.987500,-2.202692,-220.2692
ref50,605,0.800,1000.0,inf,30.0,3.793794,99.987500,-25.355540,-2535.5540
ref50,606,0.800,1000.0,inf,40.0,3.699521,99.987500,-26.027145,-2602.7145
ref50,607,0.800,1000.0,inf,inf,0.825331,8.835834,-9.705804,-970.5804
ref50,608,0.800,2000.0,20.0,20.0,93.750000,79.256635,0.154596,15.4596
ref50,609,0.800,2000.0,20.0,30.0,9.358213,1.901978,0.796758,79.6758
ref50,610,0.800,2000.0,20.0,40.0,18.750000,17.090904,0.088485,8.8485
ref50,611,0.800,2000.0,20.0,inf,17.275106,0.346021,0.979970,97.9970
ref50,612,0.800,2000.0,30.0,20.0,18.750000,24.987500,-0.332667,-33.2667
ref50,613,0.800,2000.0,30.0,30.0,24.283300,17.789290,0.267427,26.7427
ref50,614,0.800,2000.0,30.0,40.0,18.750000,24.987500,-0.332667,-33.2667
ref50,615,0.800,2000.0,30.0,inf,18.750000,9.600974,0.487948,48.7948
ref50,616,0.800,2000.0,40.0,20.0,17.890484,55.617889,-2.108797,-210.8797
ref50,617,0.800,2000.0,40.0,30.0,29.982935,21.530297,0.281915,28.1915
ref50,618,0.800,2000.0,40.0,40.0,18.750000,12.078429,0.355817,35.5817
ref50,619,0.800,2000.0,40.0,inf,18.750000,8.207596,0.562262,56.2262
ref50,620,0.800,2000.0,inf,20.0,18.750000,24.987500,-0.332667,-33.2667
ref50,621,0.800,2000.0,inf,30.0,10.620247,2.451504,0.769167,76.9167
ref50,622,0.800,2000.0,inf,40.0,16.777962,0.070372,0.995806,99.5806
ref50,623,0.800,2000.0,inf,inf,18.750000,1.256056,0.933010,93.3010
ref50,624,0.800,5000.0,20.0,20.0,70.042437,99.987500,-0.427527,-42.7527
ref50,625,0.800,5000.0,20.0,30.0,51.219713,99.987500,-0.952129,-95.2129
ref50,626,0.800,5000.0,20.0,40.0,22.451645,99.987500,-3.453460,-345.3460
ref50,627,0.800,5000.0,20.0,inf,0.780617,99.987500,-127.087705,-12708.7705
ref50,628,0.800,5000.0,30.0,20.0,42.007776,99.987500,-1.380214,-138.0214
ref50,629,0.800,5000.0,30.0,30.0,72.346122,99.987500,-0.382071,-38.2071
ref50,630,0.800,5000.0,30.0,40.0,32.844965,99.987500,-2.044226,-204.4226
ref50,631,0.800,5000.0,30.0,inf,37.250306,99.987500,-1.684206,-168.4206
ref50,632,0.800,5000.0,40.0,20.0,41.339100,99.987500,-1.418715,-141.8715
ref50,633,0.800,5000.0,40.0,30.0,50.164500,99.987500,-0.993192,-99.3192
ref50,634,0.800,5000.0,40.0,40.0,43.956895,99.987500,-1.274672,-127.4672
ref50,635,0.800,5000.0,40.0,inf,35.900413,99.987500,-1.785135,-178.5135
ref50,636,0.800,5000.0,inf,20.0,46.092443,99.987500,-1.169282,-116.9282
ref50,637,0.800,5000.0,inf,30.0,34.390432,99.987500,-1.907422,-190.7422
ref50,638,0.800,5000.0,inf,40.0,32.660791,99.987500,-2.061392,-206.1392
ref50,639,0.800,5000.0,inf,inf,37.717430,99.987500,-1.650963,-165.0963
ref50,640,0.900,100.0,20.0,20.0,5.151412,2.416142,0.530975,53.0975
ref50,641,0.900,100.0,20.0,30.0,0.043136,8.093710,-186.633902,-18663.3902
ref50,642,0.900,100.0,20.0,40.0,1.129821,9.095798,-7.050655,-705.0655
ref50,643,0.900,100.0,20.0,inf,2.712502,9.328069,-2.438917,-243.8917
ref50,644,0.900,100.0,30.0,20.0,0.486099,7.971976,-15.399905,-1539.9905
ref50,645,0.900,100.0,30.0,30.0,2.491800,5.683841,-1.281019,-128.1019
ref50,646,0.900,100.0,30.0,40.0,1.721443,5.715295,-2.320061,-232.0061
ref50,647,0.900,100.0,30.0,inf,0.513094,7.997317,-14.586471,-1458.6471
ref50,648,0.900,100.0,40.0,20.0,0.028117,6.872429,-243.419514,-24341.9514
ref50,649,0.900,100.0,40.0,30.0,2.007303,5.748446,-1.863765,-186.3765
ref50,650,0.900,100.0,40.0,40.0,0.032141,6.961334,-215.587049,-21558.7049
ref50,651,0.900,100.0,40.0,inf,0.509458,6.876367,-12.497427,-1249.7427
ref50,652,0.900,100.0,inf,20.0,3.032186,9.226109,-2.042725,-204.2725
ref50,653,0.900,100.0,inf,30.0,0.557589,8.055511,-13.447028,-1344.7028
ref50,654,0.900,100.0,inf,40.0,0.030668,7.912985,-257.018833,-25701.8833
ref50,655,0.900,100.0,inf,inf,0.456764,7.847505,-16.180675,-1618.0675
ref50,656,0.900,500.0,20.0,20.0,4.687932,11.100000,-1.367782,-136.7782
ref50,657,0.900,500.0,20.0,30.0,4.140441,1.154193,0.721239,72.1239
ref50,658,0.900,500.0,20.0,40.0,10.659976,2.341436,0.780353,78.0353
ref50,659,0.900,500.0,20.0,inf,5.555556,11.100000,-0.998000,-99.8000
ref50,660,0.900,500.0,30.0,20.0,5.555556,6.582525,-0.184854,-18.4854
ref50,661,0.900,500.0,30.0,30.0,5.064985,1.165039,0.769982,76.9982
ref50,662,0.900,500.0,30.0,40.0,8.219522,2.315697,0.718269,71.8269
ref50,663,0.900,500.0,30.0,inf,7.091263,2.150739,0.696706,69.6706
ref50,664,0.900,500.0,40.0,20.0,5.555556,11.100000,-0.998000,-99.8000
ref50,665,0.900,500.0,40.0,30.0,5.376036,1.085262,0.798130,79.8130
ref50,666,0.900,500.0,40.0,40.0,0.908771,4.486462,-3.936847,-393.6847
ref50,667,0.900,500.0,40.0,inf,3.657172,1.197254,0.672628,67.2628
ref50,668,0.900,500.0,inf,20.0,5.555556,11.100000,-0.998000,-99.8000
ref50,669,0.900,500.0,inf,30.0,7.604431,4.409442,0.420148,42.0148
ref50,670,0.900,500.0,inf,40.0,3.709986,1.218654,0.671520,67.1520
ref50,671,0.900,500.0,inf,inf,1.612198,3.436277,-1.131424,-113.1424
ref50,672,0.900,1000.0,20.0,20.0,3.718976,11.100000,-1.984693,-198.4693
ref50,673,0.900,1000.0,20.0,30.0,45.010153,31.020169,0.310818,31.0818
ref50,674,0.900,1000.0,20.0,40.0,67.280604,99.988889,-0.486147,-48.6147
ref50,675,0.900,1000.0,20.0,inf,2.212490,11.100000,-4.016971,-401.6971
ref50,676,0.900,1000.0,30.0,20.0,5.555556,11.100000,-0.998000,-99.8000
ref50,677,0.900,1000.0,30.0,30.0,5.555556,11.100000,-0.998000,-99.8000
ref50,678,0.900,1000.0,30.0,40.0,3.493548,11.100000,-2.177285,-217.7285
ref50,679,0.900,1000.0,30.0,inf,1.025489,99.988889,-96.503650,-9650.3650
ref50,680,0.900,1000.0,40.0,20.0,5.555556,11.100000,-0.998000,-99.8000
ref50,681,0.900,1000.0,40.0,30.0,5.555556,11.100000,-0.998000,-99.8000
ref50,682,0.900,1000.0,40.0,40.0,1.225203,99.988889,-80.610070,-8061.0070
ref50,683,0.900,1000.0,40.0,inf,0.857042,99.988889,-115.667403,-11566.7403
ref50,684,0.900,1000.0,inf,20.0,5.107055,20.143875,-2.944324,-294.4324
ref50,685,0.900,1000.0,inf,30.0,5.555556,11.100000,-0.998000,-99.8000
ref50,686,0.900,1000.0,inf,40.0,3.770778,99.988889,-25.516780,-2551.6780
ref50,687,0.900,1000.0,inf,inf,0.513604,16.413253,-30.957017,-3095.7017
ref50,688,0.900,2000.0,20.0,20.0,11.570589,15.441302,-0.334530,-33.4530
ref50,689,0.900,2000.0,20.0,30.0,17.110613,17.669004,-0.032634,-3.2634
ref50,690,0.900,2000.0,20.0,40.0,5.555556,11.100000,-0.998000,-99.8000
ref50,691,0.900,2000.0,20.0,inf,88.811673,51.153055,0.424028,42.4028
ref50,692,0.900,2000.0,30.0,20.0,5.555556,7.858913,-0.414604,-41.4604
ref50,693,0.900,2000.0,30.0,30.0,5.555556,5.495980,0.010724,1.0724
ref50,694,0.900,2000.0,30.0,40.0,1.248427,12.030722,-8.636707,-863.6707
ref50,695,0.900,2000.0,30.0,inf,5.555556,11.100000,-0.998000,-99.8000
ref50,696,0.900,2000.0,40.0,20.0,5.555556,5.258642,0.053445,5.3445
ref50,697,0.900,2000.0,40.0,30.0,5.555556,1.534787,0.723738,72.3738
ref50,698,0.900,2000.0,40.0,40.0,5.555556,1.482866,0.733084,73.3084
ref50,699,0.900,2000.0,40.0,inf,5.555556,3.603089,0.351444,35.1444
ref50,700,0.900,2000.0,inf,20.0,5.555556,11.100000,-0.998000,-99.8000
ref50,701,0.900,2000.0,inf,30.0,5.555556,9.946337,-0.790341,-79.0341
ref50,702,0.900,2000.0,inf,40.0,5.555556,2.447241,0.559497,55.9497
ref50,703,0.900,2000.0,inf,inf,5.555556,2.850038,0.486993,48.6993
ref50,704,0.900,5000.0,20.0,20.0,60.310452,99.988889,-0.657903,-65.7903
ref50,705,0.900,5000.0,20.0,30.0,29.191324,99.988889,-2.425295,-242.5295
ref50,706,0.900,5000.0,20.0,40.0,62.464672,99.988889,-0.600727,-60.0727
ref50,707,0.900,5000.0,20.0,inf,55.950967,99.988889,-0.787081,-78.7081
ref50,708,0.900,5000.0,30.0,20.0,94.444444,99.988889,-0.058706,-5.8706
ref50,709,0.900,5000.0,30.0,30.0,41.136140,99.988889,-1.430682,-143.0682
ref50,710,0.900,5000.0,30.0,40.0,54.169131,99.988889,-0.845865,-84.5865
ref50,711,0.900,5000.0,30.0,inf,67.086317,99.988889,-0.490451,-49.0451
ref50,712,0.900,5000.0,40.0,20.0,59.114671,99.988889,-0.691439,-69.1439
ref50,713,0.900,5000.0,40.0,30.0,52.095944,99.988889,-0.919322,-91.9322
ref50,714,0.900,5000.0,40.0,40.0,46.940544,99.988889,-1.130118,-113.0118
ref50,715,0.900,5000.0,40.0,inf,39.187986,99.988889,-1.551519,-155.1519
ref50,716,0.900,5000.0,inf,20.0,30.187412,99.988889,-2.312271,-231.2271
ref50,717,0.900,5000.0,inf,30.0,30.413137,99.988889,-2.287687,-228.7687
ref50,718,0.900,5000.0,inf,40.0,46.027259,99.988889,-1.172384,-117.2384
ref50,719,0.900,5000.0,inf,inf,43.737785,99.988889,-1.286099,-128.6099
