alpha,Rx,sigma_min,sigma_min_over_max,hermann_krener_rank,is_degenerate
0.876531,1918.2081,2.719901e-07,3.261383e-02,2,0
0.876531,2077.6318,2.321925e-07,3.255356e-02,2,0
0.876531,2250.3052,1.981815e-07,3.247465e-02,2,0
0.876531,2437.3297,1.691141e-07,3.237360e-02,2,0
0.876531,2639.8980,1.442703e-07,3.224648e-02,2,0
0.876531,2859.3018,1.230350e-07,3.208885e-02,2,0
0.876531,3096.9405,1.048831e-07,3.189580e-02,2,0
0.876531,3354.3295,8.936622e-08,3.166197e-02,2,0
0.876531,3633.1102,7.610153e-08,3.138156e-02,2,0
0.876531,3935.0607,6.476221e-08,3.104850e-02,2,0
0.876531,4262.1064,5.506930e-08,3.065652e-02,2,0
0.876531,4616.3332,4.678470e-08,3.019940e-02,2,0
0.876531,5000.0000,3.970520e-08,2.967121e-02,2,0
0.894898,100.0000,8.157623e-05,3.236965e-02,2,0
0.894898,108.3111,7.077109e-05,3.237393e-02,2,0
0.894898,117.3129,6.129261e-05,3.237854e-02,2,0
0.894898,127.0628,5.300219e-05,3.238350e-02,2,0
0.894898,137.6231,4.576994e-05,3.238883e-02,2,0
0.894898,149.0611,3.947562e-05,3.239455e-02,2,0
0.894898,161.4497,3.400911e-05,3.240069e-02,2,0
0.894898,174.8679,2.927048e-05,3.240728e-02,2,0
0.894898,189.4013,2.516968e-05,3.241433e-02,2,0
0.894898,205.1425,2.162620e-05,3.242188e-02,2,0
0.894898,222.1921,1.856837e-05,3.242994e-02,2,0
0.894898,240.6586,1.593280e-05,3.243855e-02,2,0
0.894898,260.6599,1.366357e-05,3.244773e-02,2,0
0.894898,282.3236,1.171162e-05,3.245749e-02,2,0
0.894898,305.7877,1.003402e-05,3.246786e-02,2,0
0.894898,331.2019,8.593279e-06,3.247885e-02,2,0
0.894898,358.7284,7.356793e-06,3.249048e-02,2,0
0.894898,388.5425,6.296238e-06,3.250273e-02,2,0
0.894898,420.8346,5.387067e-06,3.251562e-02,2,0
0.894898,455.8105,4.608042e-06,3.252912e-02,2,0
0.894898,493.6932,3.940813e-06,3.254320e-02,2,0
0.894898,534.7244,3.369551e-06,3.255783e-02,2,0
0.894898,579.1657,2.880616e-06,3.257294e-02,2,0
0.894898,627.3006,2.462266e-06,3.258843e-02,2,0
0.894898,679.4360,2.104404e-06,3.260420e-02,2,0
0.894898,735.9045,1.798353e-06,3.262009e-02,2,0
0.894898,797.0660,1.536666e-06,3.263590e-02,2,0
0.894898,863.3107,1.312949e-06,3.265140e-02,2,0
0.894898,935.0611,1.121721e-06,3.266626e-02,2,0
0.894898,1012.7747,9.582858e-07,3.268012e-02,2,0
0.894898,1096.9472,8.186176e-07,3.269250e-02,2,0
0.894898,1188.1153,6.992707e-07,3.270283e-02,2,0
0.894898,1286.8604,5.972951e-07,3.271044e-02,2,0
0.894898,1393.8123,5.101669e-07,3.271449e-02,2,0
0.894898,1509.6530,4.357267e-07,3.271398e-02,2,0
0.894898,1635.1214,3.721281e-07,3.270774e-02,2,0
0.894898,1771.0175,3.177921e-07,3.269436e-02,2,0
0.894898,1918.2081,2.713694e-07,3.267219e-02,2,0
0.894898,2077.6318,2.317064e-07,3.263928e-02,2,0
0.894898,2250.3052,1.978176e-07,3.259337e-02,2,0
0.894898,2437.3297,1.688612e-07,3.253183e-02,2,0
0.894898,2639.8980,1.441177e-07,3.245162e-02,2,0
0.894898,2859.3018,1.229730e-07,3.234930e-02,2,0
0.894898,3096.9405,1.049024e-07,3.222092e-02,2,0
0.894898,3354.3295,8.945797e-08,3.206211e-02,2,0
0.894898,3633.1102,7.625721e-08,3.186798e-02,2,0
0.894898,3935.0607,6.497362e-08,3.163319e-02,2,0
0.894898,4262.1064,5.532849e-08,3.135203e-02,2,0
0.894898,4616.3332,4.708391e-08,3.101846e-02,2,0
0.894898,5000.0000,4.003686e-08,3.062627e-02,2,0
0.913265,100.0000,8.116886e-05,3.235942e-02,2,0
0.913265,108.3111,7.044854e-05,3.236291e-02,2,0
0.913265,117.3129,6.103712e-05,3.236667e-02,2,0
0.913265,127.0628,5.279960e-05,3.237072e-02,2,0
0.913265,137.6231,4.560901e-05,3.237507e-02,2,0
0.913265,149.0611,3.934747e-05,3.237976e-02,2,0
0.913265,161.4497,3.390675e-05,3.238479e-02,2,0
0.913265,174.8679,2.918839e-05,3.239020e-02,2,0
0.913265,189.4013,2.510357e-05,3.239600e-02,2,0
0.913265,205.1425,2.157267e-05,3.240222e-02,2,0
0.913265,222.1921,1.852480e-05,3.240889e-02,2,0
0.913265,240.6586,1.589711e-05,3.241602e-02,2,0
0.913265,260.6599,1.363415e-05,3.242364e-02,2,0
0.913265,282.3236,1.168721e-05,3.243178e-02,2,0
0.913265,305.7877,1.001362e-05,3.244046e-02,2,0
0.913265,331.2019,8.576116e-06,3.244969e-02,2,0
0.913265,358.7284,7.342255e-06,3.245949e-02,2,0
0.913265,388.5425,6.283843e-06,3.246989e-02,2,0
0.913265,420.8346,5.376434e-06,3.248088e-02,2,0
0.913265,455.8105,4.598867e-06,3.249248e-02,2,0
0.913265,493.6932,3.932855e-06,3.250468e-02,2,0
0.913265,534.7244,3.362617e-06,3.251746e-02,2,0
0.913265,579.1657,2.874549e-06,3.253080e-02,2,0
0.913265,627.3006,2.456940e-06,3.254466e-02,2,0
0.913265,679.4360,2.099716e-06,3.255898e-02,2,0
0.913265,735.9045,1.794219e-06,3.257368e-02,2,0
0.913265,797.0660,1.533015e-06,3.258865e-02,2,0
0.913265,863.3107,1.309723e-06,3.260374e-02,2,0
0.913265,935.0611,1.118872e-06,3.261879e-02,2,0
0.913265,1012.7747,9.557703e-07,3.263355e-02,2,0
0.913265,1096.9472,8.164009e-07,3.264774e-02,2,0
0.913265,1188.1153,6.973220e-07,3.266101e-02,2,0
0.913265,1286.8604,5.955881e-07,3.267293e-02,2,0
0.913265,1393.8123,5.086783e-07,3.268295e-02,2,0
0.913265,1509.6530,4.344361e-07,3.269044e-02,2,0
0.913265,1635.1214,3.710173e-07,3.269463e-02,2,0
0.913265,1771.0175,3.168451e-07,3.269459e-02,2,0
0.913265,1918.2081,2.705715e-07,3.268921e-02,2,0
0.913265,2077.6318,2.310446e-07,3.267717e-02,2,0
0.913265,2250.3052,1.972800e-07,3.265693e-02,2,0
0.913265,2437.3297,1.684368e-07,3.262666e-02,2,0
0.913265,2639.8980,1.437965e-07,3.258424e-02,2,0
0.913265,2859.3018,1.227456e-07,3.252719e-02,2,0
0.913265,3096.9405,1.047601e-07,3.245265e-02,2,0
0.913265,3354.3295,8.939256e-08,3.235737e-02,2,0
0.913265,3633.1102,7.626094e-08,3.223762e-02,2,0
0.913265,3935.0607,6.503909e-08,3.208923e-02,2,0
0.913265,4262.1064,5.544858e-08,3.190756e-02,2,0
0.913265,4616.3332,4.725178e-08,3.168749e-02,2,0
0.913265,5000.0000,4.024583e-08,3.142351e-02,2,0
0.931633,100.0000,8.076072e-05,3.234908e-02,2,0
0.931633,108.3111,7.012516e-05,3.235176e-02,2,0
0.931633,117.3129,6.078081e-05,3.235464e-02,2,0
0.931633,127.0628,5.259625e-05,3.235775e-02,2,0
0.931633,137.6231,4.544739e-05,3.236110e-02,2,0
0.931633,149.0611,3.921870e-05,3.236470e-02,2,0
0.931633,161.4497,3.380383e-05,3.236859e-02,2,0
0.931633,174.8679,2.910582e-05,3.237276e-02,2,0
0.931633,189.4013,2.503702e-05,3.237725e-02,2,0
0.931633,205.1425,2.151877e-05,3.238208e-02,2,0
0.931633,222.1921,1.848088e-05,3.238725e-02,2,0
0.931633,240.6586,1.586111e-05,3.239281e-02,2,0
0.931633,260.6599,1.360445e-05,3.239876e-02,2,0
0.931633,282.3236,1.166253e-05,3.240514e-02,2,0
0.931633,305.7877,9.992970e-06,3.241195e-02,2,0
0.931633,331.2019,8.558717e-06,3.241924e-02,2,0
0.931633,358.7284,7.327492e-06,3.242700e-02,2,0
0.931633,388.5425,6.271231e-06,3.243528e-02,2,0
0.931633,420.8346,5.365591e-06,3.244407e-02,2,0
0.931633,455.8105,4.589488e-06,3.245340e-02,2,0
0.931633,493.6932,3.924697e-06,3.246328e-02,2,0
0.931633,534.7244,3.355486e-06,3.247372e-02,2,0
0.931633,579.1657,2.868289e-06,3.248471e-02,2,0
0.931633,627.3006,2.451424e-06,3.249625e-02,2,0
0.931633,679.4360,2.094840e-06,3.250831e-02,2,0
0.931633,735.9045,1.789898e-06,3.252088e-02,2,0
0.931633,797.0660,1.529179e-06,3.253389e-02,2,0
0.931633,863.3107,1.306313e-06,3.254730e-02,2,0
0.931633,935.0611,1.115838e-06,3.256100e-02,2,0
0.931633,1012.7747,9.530713e-07,3.257489e-02,2,0
0.931633,1096.9472,8.140011e-07,3.258881e-02,2,0
0.931633,1188.1153,6.951909e-07,3.260258e-02,2,0
0.931633,1286.8604,5.936990e-07,3.261596e-02,2,0
0.931633,1393.8123,5.070081e-07,3.262865e-02,2,0
0.931633,1509.6530,4.329644e-07,3.264030e-02,2,0
0.931633,1635.1214,3.697260e-07,3.265044e-02,2,0
0.931633,1771.0175,3.157182e-07,3.265855e-02,2,0
0.931633,1918.2081,2.695946e-07,3.266397e-02,2,0
0.931633,2077.6318,2.302048e-07,3.266592e-02,2,0
0.931633,2250.3052,1.965655e-07,3.266345e-02,2,0
0.931633,2437.3297,1.678369e-07,3.265545e-02,2,0
0.931633,2639.8980,1.433015e-07,3.264060e-02,2,0
0.931633,2859.3018,1.223464e-07,3.261734e-02,2,0
0.931633,3096.9405,1.044485e-07,3.258383e-02,2,0
0.931633,3354.3295,8.916089e-08,3.253795e-02,2,0
0.931633,3633.1102,7.610196e-08,3.247722e-02,2,0
0.931633,3935.0607,6.494603e-08,3.239880e-02,2,0
0.931633,4262.1064,5.541505e-08,3.229943e-02,2,0
0.931633,4616.3332,4.727167e-08,3.217542e-02,2,0
0.931633,5000.0000,4.031331e-08,3.202262e-02,2,0
0.950000,100.0000,8.035188e-05,3.233862e-02,2,0
0.950000,108.3111,6.980099e-05,3.234046e-02,2,0
0.950000,117.3129,6.052373e-05,3.234245e-02,2,0
0.950000,127.0628,5.239216e-05,3.234459e-02,2,0
0.950000,137.6231,4.528510e-05,3.234690e-02,2,0
0.950000,149.0611,3.908933e-05,3.234939e-02,2,0
0.950000,161.4497,3.370038e-05,3.235208e-02,2,0
0.950000,174.8679,2.902277e-05,3.235497e-02,2,0
0.950000,189.4013,2.497005e-05,3.235808e-02,2,0
0.950000,205.1425,2.146448e-05,3.236144e-02,2,0
0.950000,222.1921,1.843662e-05,3.236504e-02,2,0
0.950000,240.6586,1.582479e-05,3.236892e-02,2,0
0.950000,260.6599,1.357445e-05,3.237309e-02,2,0
0.950000,282.3236,1.163759e-05,3.237756e-02,2,0
0.950000,305.7877,9.972072e-06,3.238236e-02,2,0
0.950000,331.2019,8.541083e-06,3.238750e-02,2,0
0.950000,358.7284,7.312504e-06,3.239301e-02,2,0
0.950000,388.5425,6.258404e-06,3.239889e-02,2,0
0.950000,420.8346,5.354539e-06,3.240518e-02,2,0
0.950000,455.8105,4.579906e-06,3.241189e-02,2,0
0.950000,493.6932,3.916341e-06,3.241903e-02,2,0
0.950000,534.7244,3.348161e-06,3.242662e-02,2,0
0.950000,579.1657,2.861837e-06,3.243468e-02,2,0
0.950000,627.3006,2.445718e-06,3.244321e-02,2,0
0.950000,679.4360,2.089776e-06,3.245222e-02,2,0
0.950000,735.9045,1.785391e-06,3.246170e-02,2,0
0.950000,797.0660,1.525157e-06,3.247166e-02,2,0
0.950000,863.3107,1.302718e-06,3.248207e-02,2,0
0.950000,935.0611,1.112620e-06,3.249291e-02,2,0
0.950000,1012.7747,9.501893e-07,3.250414e-02,2,0
0.950000,1096.9472,8.114189e-07,3.251571e-02,2,0
0.950000,1188.1153,6.928778e-07,3.252753e-02,2,0
0.950000,1286.8604,5.916283e-07,3.253951e-02,2,0
0.950000,1393.8123,5.051565e-07,3.255152e-02,2,0
0.950000,1509.6530,4.313116e-07,3.256339e-02,2,0
0.950000,1635.1214,3.682540e-07,3.257492e-02,2,0
0.950000,1771.0175,3.144109e-07,3.258586e-02,2,0
0.950000,1918.2081,2.684377e-07,3.259590e-02,2,0
0.950000,2077.6318,2.291853e-07,3.260464e-02,2,0
0.950000,2250.3052,1.956720e-07,3.261162e-02,2,0
0.950000,2437.3297,1.670587e-07,3.261628e-02,2,0
0.950000,2639.8980,1.426291e-07,3.261795e-02,2,0
0.950000,2859.3018,1.217711e-07,3.261580e-02,2,0
0.950000,3096.9405,1.039622e-07,3.260889e-02,2,0
0.950000,3354.3295,8.875614e-08,3.259605e-02,2,0
0.950000,3633.1102,7.577199e-08,3.257595e-02,2,0
0.950000,3935.0607,6.468450e-08,3.254699e-02,2,0
0.950000,4262.1064,5.521606e-08,3.250732e-02,2,0
0.950000,4616.3332,4.712967e-08,3.245480e-02,2,0
0.950000,5000.0000,4.022310e-08,3.238693e-02,2,0
