dataset,alpha,Rx,snrV,snrI,n_trials,loc_mean_pct,loc_std_pct,loc_p5,loc_p50,loc_p95,Rx_mean_pct,Rx_std_pct,Rx_p5,Rx_p50,Rx_p95,ci_halfwidth_pct,ci_excludes_zero,p_one_sided_zero_bias
pscad,0.1,5000.0,inf,30.0,100,171.55609190772563,105.25560512037282,10.299183335419185,193.4149466862129,320.8651976982078,0.005671917291384488,0.034887287436462695,0.0,0.0,0.0,20.884995592932988,1,0.0
pscad,0.1,5000.0,inf,40.0,100,177.37807727341075,33.1487623134036,120.98423039240785,185.5772024873853,225.69782900340732,0.0,0.0,0.0,0.0,0.0,6.577433610636442,1,0.0
pscad,0.1,5000.0,inf,inf,100,182.0674817092455,5.712978550373078e-14,182.06748170924556,182.06748170924556,182.06748170924556,0.0,0.0,0.0,0.0,0.0,1.1335788883699858e-14,1,0.0
pscad,0.2,100.0,20.0,20.0,100,13.079442913040973,8.625812765481506,1.257093522059275,12.953179221540218,26.726298910314068,0.37870745637543907,0.49064979522000224,0.0,0.0673724512437417,1.3382171046762563,1.711548391047892,1,0.0
pscad,0.2,100.0,20.0,30.0,100,9.529723531932015,6.542846830197479,1.045101583725335,8.91021764704196,20.406823148140372,0.2872812997831056,0.3837637461602135,0.0,0.062031333775713904,1.0123507832080034,1.2982427592111294,1,0.0
pscad,0.2,100.0,20.0,40.0,100,8.99058617141074,6.315111066336995,0.7903658946770441,8.341398908567726,21.04778593102725,0.28050239916996245,0.4072013553927507,0.0,0.013326494099899833,1.0680497570189365,1.2530550428976843,1,0.0
pscad,0.2,100.0,20.0,inf,100,8.91080160990777,6.237736939354826,0.852928511994968,8.217349625798905,21.36652193261363,0.28585409140105666,0.4214480278452924,0.0,0.02097340028048933,1.147339245277464,1.2377023374604623,1,0.0
pscad,0.2,100.0,30.0,20.0,100,9.211503778265103,6.91766782441672,0.7557520296734683,7.59114056780788,21.372617272015408,0.32400045919029297,0.47881706856960143,0.0,0.03918190604976246,1.2022709468133057,1.3726153762651587,1,0.0
pscad,0.2,100.0,30.0,30.0,100,4.126316551358753,2.723549768202784,0.4264938832100045,4.06819348952752,8.321332018717017,0.1370156343814797,0.1656985417675502,0.0,0.05403215990799737,0.45114428686925256,0.5404113618557221,1,0.0
pscad,0.2,100.0,30.0,40.0,100,3.009641527583861,2.079854428676692,0.28048914214008763,2.800148219516414,6.517293825696658,0.10778379196283794,0.13283746664866977,0.0,0.05095625900980849,0.35267231498534873,0.41268824142123756,1,0.0
pscad,0.2,100.0,30.0,inf,100,2.8214591323226808,1.9821756384164768,0.3267195541148023,2.626959670068027,6.700856723391246,0.10724880840660646,0.1436729273011041,0.0,0.0379650027609415,0.39413593988741413,0.39330665027676026,1,0.0
pscad,0.2,100.0,40.0,20.0,100,8.67286796255688,6.755701069813247,0.6229835255260566,7.320782698457401,21.434953847738885,0.3326014161680573,0.5072831433674205,0.0,0.017336960736933804,1.355067240201311,1.3404776582573938,1,0.0
pscad,0.2,100.0,40.0,30.0,100,2.9050399102518645,2.165847538085627,0.28939729869500375,2.3543855859559786,6.689198968148626,0.11911936820326517,0.16056321548842317,0.0,0.04366253507958362,0.410931663308002,0.429751139962121,1,0.0
pscad,0.2,100.0,40.0,40.0,100,1.301421557560362,0.8573257971366683,0.14882495106773933,1.2765848692930515,2.665068923869534,0.06334926053058282,0.06274018396693534,0.0,0.04847492017527344,0.17359512977915795,0.17011203797109153,1,0.0
