trial,profile,fault_bus,alpha_true,Rx_true,snr_v_db,snr_i_db,alpha_hat_emanuel,Rx_hat_emanuel,loc_err_emanuel,Rx_err_emanuel,alpha_hat_torres,Rx_hat_torres,loc_err_torres,Rx_err_torres,delta_loc_err_pct,delta_Rx_err_pct
0,concrete,bus_01,0.5,1000.0,40.0,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1175.2798038642177,99.98,17.527980386421767,0.0,2.3884404537770703
0,tree,bus_01,0.5,1000.0,40.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,sand,bus_01,0.5,1000.0,40.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,concrete,bus_01,0.5,1000.0,40.0,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1190.8326222631456,99.98,19.08326222631456,0.0,3.943722293669863
0,tree,bus_01,0.5,1000.0,40.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,sand,bus_01,0.5,1000.0,40.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,concrete,bus_01,0.5,1000.0,40.0,inf,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1194.9614161772197,99.98,19.496141617721968,0.0,4.356601685077271
0,tree,bus_01,0.5,1000.0,inf,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1612.3470831767277,99.98,61.23470831767277,0.0,46.095168385028074
0,sand,bus_01,0.5,1000.0,inf,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,concrete,bus_01,0.5,1000.0,inf,30.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1196.3309293161003,99.98,19.63309293161003,0.0,4.493552998965333
0,tree,bus_01,0.5,1000.0,inf,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,sand,bus_01,0.5,1000.0,inf,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1526.4179671752333,99.98,52.641796717523334,0.0,37.50225678487864
0,concrete,bus_01,0.5,1000.0,inf,40.0,0.9999,1151.395399326447,99.98,15.139539932644697,0.9999,1194.9884710250533,99.98,19.49884710250533,0.0,4.359307169860633
0,tree,bus_01,0.5,1000.0,inf,inf,0.9999,1492.1063323853227,99.98,49.210633238532274,0.9999,2027.987624363338,99.98,102.7987624363338,0.0,53.58812919780153
0,sand,bus_01,0.5,1000.0,inf,inf,0.9999,1492.1063323853227,99.98,49.210633238532274,0.9999,2046.4716605576941,99.98,104.64716605576942,0.0,55.43653281723714
0,concrete,bus_01,0.5,1000.0,inf,inf,0.9999,1492.1063323853227,99.98,49.210633238532274,0.9999,1508.532699489126,99.98,50.85326994891259,0.0,1.642636710380316
0,tree,bus_01,0.5,2000.0,20.0,30.0,0.9999,1654.6047951275775,99.98,17.269760243621125,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.090277857363244
0,sand,bus_01,0.5,2000.0,20.0,30.0,0.9999,1654.6047951275775,99.98,17.269760243621125,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.090277857363244
0,concrete,bus_01,0.5,2000.0,20.0,30.0,0.9999,1654.6047951275775,99.98,17.269760243621125,0.9999,1667.1361419737552,99.98,16.64319290131224,0.0,-0.6265673423088849
0,tree,bus_01,0.5,2000.0,20.0,40.0,0.9999,1653.948503597291,99.98,17.302574820135455,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.123092433877574
0,sand,bus_01,0.5,2000.0,20.0,40.0,0.9999,1653.948503597291,99.98,17.302574820135455,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.123092433877574
0,concrete,bus_01,0.5,2000.0,20.0,40.0,0.9999,1653.948503597291,99.98,17.302574820135455,0.9999,1661.0008348123647,99.98,16.949958259381766,0.0,-0.3526165607536882
0,tree,bus_01,0.5,2000.0,20.0,inf,0.9999,1654.1439032446124,99.98,17.29280483776938,0.9999,2071.3903544207533,99.98,3.569517721037664,0.0,-13.723287116731717
0,sand,bus_01,0.5,2000.0,20.0,inf,0.9999,1654.1439032446124,99.98,17.29280483776938,0.9999,2023.5896477251576,99.98,1.1794823862578823,0.0,-16.1133224515115
