dataset,cell,alpha,Rx,snrV,snrI,loc_err_pct,loc_err_self_pct,delta_loc_pp,Rx_err_pct,Rx_err_self_pct,delta_Rx_pp
emtp,627,0.800,5000.0,20.0,inf,20.201666,21.758711,-1.557045,3.108879,0.117686,2.991193
emtp,628,0.800,5000.0,30.0,20.0,21.729923,21.431650,0.298273,0.176206,0.762388,-0.586182
emtp,629,0.800,5000.0,30.0,30.0,21.775335,21.725886,0.049449,0.083811,0.184403,-0.100592
emtp,630,0.800,5000.0,30.0,40.0,50.412646,21.515852,28.896794,0.000000,0.607115,-0.607115
emtp,631,0.800,5000.0,30.0,inf,38.954808,83.392143,-44.437335,0.000000,1.533896,-1.533896
emtp,632,0.800,5000.0,40.0,20.0,21.667688,19.771899,1.895789,0.302313,3.875994,-3.573681
emtp,633,0.800,5000.0,40.0,30.0,36.930806,9.728077,27.202729,0.000000,0.000000,0.000000
emtp,634,0.800,5000.0,40.0,40.0,30.388245,21.571242,8.817003,0.000000,0.496528,-0.496528
emtp,635,0.800,5000.0,40.0,inf,43.725970,10.158234,33.567735,0.000000,0.000000,0.000000
emtp,636,0.800,5000.0,inf,20.0,21.794790,93.750000,-71.955210,0.044167,0.894433,-0.850266
emtp,637,0.800,5000.0,inf,30.0,21.770421,21.423859,0.346562,0.093843,0.790563,-0.696720
emtp,638,0.800,5000.0,inf,40.0,40.396013,7.328089,33.067924,0.000000,0.000000,0.000000
emtp,639,0.800,5000.0,inf,inf,37.717430,0.001795,37.715636,0.000000,0.000000,0.000000
emtp,640,0.900,100.0,20.0,20.0,5.474536,4.479672,0.994865,0.000000,0.445994,-0.445994
emtp,641,0.900,100.0,20.0,30.0,1.027362,1.512290,-0.484928,1.888972,1.104850,0.784122
emtp,642,0.900,100.0,20.0,40.0,1.598969,4.695924,-3.096956,0.000000,0.000000,0.000000
emtp,643,0.900,100.0,20.0,inf,1.763041,5.158689,-3.395649,0.343883,0.000000,0.343883
emtp,644,0.900,100.0,30.0,20.0,3.924537,4.909326,-0.984789,0.000000,0.000000,0.000000
emtp,645,0.900,100.0,30.0,30.0,0.239701,0.292190,-0.052489,0.743677,0.050117,0.693559
emtp,646,0.900,100.0,30.0,40.0,0.109068,0.002014,0.107054,0.933324,0.000000,0.933324
emtp,647,0.900,100.0,30.0,inf,0.056729,0.622709,-0.565980,1.059484,0.000000,1.059484
emtp,648,0.900,100.0,40.0,20.0,3.588198,1.907067,1.681131,2.133481,0.257531,1.875950
emtp,649,0.900,100.0,40.0,30.0,0.047041,0.276791,-0.229750,0.550247,0.016107,0.534141
emtp,650,0.900,100.0,40.0,40.0,0.146786,0.415110,-0.268324,0.865127,0.000000,0.865127
emtp,651,0.900,100.0,40.0,inf,0.231831,0.264826,-0.032995,0.797547,0.097812,0.699735
emtp,652,0.900,100.0,inf,20.0,0.158034,1.339353,-1.181319,2.090671,1.030008,1.060663
emtp,653,0.900,100.0,inf,30.0,0.287210,0.159247,0.127963,0.968915,0.132075,0.836840
emtp,654,0.900,100.0,inf,40.0,0.575203,0.206925,0.368278,0.976800,0.000000,0.976800
emtp,655,0.900,100.0,inf,inf,0.456764,0.000080,0.456683,0.923701,0.000088,0.923612
emtp,656,0.900,500.0,20.0,20.0,2.339690,5.555556,-3.215865,1.850667,0.427841,1.422827
emtp,657,0.900,500.0,20.0,30.0,3.605238,5.555556,-1.950317,2.559355,0.311881,2.247474
emtp,658,0.900,500.0,20.0,40.0,5.555556,5.555556,0.000000,1.135184,0.539579,0.595605
emtp,659,0.900,500.0,20.0,inf,5.555556,5.555556,0.000000,1.686319,0.189903,1.496416
emtp,660,0.900,500.0,30.0,20.0,13.049608,1.012456,12.037151,0.724289,0.444972,0.279316
emtp,661,0.900,500.0,30.0,30.0,3.287434,6.359872,-3.072438,1.192501,0.654295,0.538206
emtp,662,0.900,500.0,30.0,40.0,2.473597,3.697793,-1.224196,0.904672,0.045108,0.859564
emtp,663,0.900,500.0,30.0,inf,3.443586,2.217444,1.226142,1.271066,0.744607,0.526459
emtp,664,0.900,500.0,40.0,20.0,2.263600,8.849200,-6.585600,0.382067,0.416923,-0.034856
emtp,665,0.900,500.0,40.0,30.0,1.667670,2.877866,-1.210196,0.639564,0.205903,0.433662
emtp,666,0.900,500.0,40.0,40.0,1.367864,0.946276,0.421588,0.995482,0.049471,0.946012
emtp,667,0.900,500.0,40.0,inf,1.112258,0.094990,1.017268,0.959331,0.064527,0.894804
emtp,668,0.900,500.0,inf,20.0,5.555556,5.555556,0.000000,0.301895,0.595360,-0.293465
emtp,669,0.900,500.0,inf,30.0,0.373844,2.277307,-1.903463,1.086704,0.289900,0.796805
emtp,670,0.900,500.0,inf,40.0,1.686495,2.009240,-0.322745,0.884477,0.016892,0.867585
emtp,671,0.900,500.0,inf,inf,1.612198,0.000273,1.611925,0.884393,0.000004,0.884389
emtp,672,0.900,1000.0,20.0,20.0,5.555556,5.555556,0.000000,0.073877,0.422211,-0.348334
emtp,673,0.900,1000.0,20.0,30.0,5.555556,5.555556,0.000000,0.712791,0.306275,0.406515
emtp,674,0.900,1000.0,20.0,40.0,60.009151,10.941157,49.067994,1.110608,0.080805,1.029803
emtp,675,0.900,1000.0,20.0,inf,5.555556,5.555556,0.000000,1.349050,1.353438,-0.004388
emtp,676,0.900,1000.0,30.0,20.0,5.555556,5.555556,0.000000,0.098739,0.379714,-0.280975
emtp,677,0.900,1000.0,30.0,30.0,5.555556,5.555556,0.000000,1.106787,0.032253,1.074534
emtp,678,0.900,1000.0,30.0,40.0,15.433363,5.555556,9.877807,0.569975,0.412606,0.157369
emtp,679,0.900,1000.0,30.0,inf,5.555556,5.195109,0.360447,0.789153,0.292966,0.496187
emtp,680,0.900,1000.0,40.0,20.0,5.555556,34.735834,-29.180279,0.283163,0.561297,-0.278134
emtp,681,0.900,1000.0,40.0,30.0,2.003775,3.047829,-1.044054,0.693424,0.110181,0.583243
emtp,682,0.900,1000.0,40.0,40.0,0.669800,0.727922,-0.058122,0.961664,0.063071,0.898594
emtp,683,0.900,1000.0,40.0,inf,5.555556,1.251603,4.303953,1.108742,0.110440,0.998302
emtp,684,0.900,1000.0,inf,20.0,5.555556,50.925507,-45.369952,1.313176,0.528179,0.784997
emtp,685,0.900,1000.0,inf,30.0,5.555556,4.532586,1.022970,0.877484,0.039499,0.837985
emtp,686,0.900,1000.0,inf,40.0,0.596523,1.510350,-0.913827,0.994610,0.014782,0.979828
emtp,687,0.900,1000.0,inf,inf,0.513604,0.000015,0.513589,0.926349,0.000045,0.926304
emtp,688,0.900,2000.0,20.0,20.0,5.555556,5.555556,0.000000,1.369597,0.353337,1.016260
emtp,689,0.900,2000.0,20.0,30.0,13.190082,23.465708,-10.275626,0.481752,0.307050,0.174702
emtp,690,0.900,2000.0,20.0,40.0,31.150350,25.170033,5.980317,0.341223,0.781499,-0.440275
emtp,691,0.900,2000.0,20.0,inf,62.917543,5.555556,57.361987,1.096560,0.977030,0.119531
emtp,692,0.900,2000.0,30.0,20.0,5.555556,5.555556,0.000000,0.395388,0.476561,-0.081172
emtp,693,0.900,2000.0,30.0,30.0,5.555556,5.555556,0.000000,1.925522,0.427432,1.498091
emtp,694,0.900,2000.0,30.0,40.0,5.555556,5.555556,0.000000,1.345798,0.483157,0.862641
emtp,695,0.900,2000.0,30.0,inf,9.988293,31.149370,-21.161077,0.721792,0.291114,0.430678
emtp,696,0.900,2000.0,40.0,20.0,5.555556,29.157496,-23.601940,2.636760,1.480756,1.156004
emtp,697,0.900,2000.0,40.0,30.0,5.555556,1.510259,4.045297,0.723535,0.107441,0.616094
emtp,698,0.900,2000.0,40.0,40.0,5.555556,5.555556,0.000000,0.934952,0.159117,0.775835
emtp,699,0.900,2000.0,40.0,inf,5.555556,4.200422,1.355133,1.222973,0.030536,1.192437
emtp,700,0.900,2000.0,inf,20.0,55.765091,5.555556,50.209535,1.016373,0.476533,0.539840
emtp,701,0.900,2000.0,inf,30.0,5.991533,22.157840,-16.166307,0.818968,0.208821,0.610147
emtp,702,0.900,2000.0,inf,40.0,5.555556,12.954618,-7.399063,1.095239,0.191917,0.903322
emtp,703,0.900,2000.0,inf,inf,5.555556,0.008338,5.547218,1.072071,0.000000,1.072071
emtp,704,0.900,5000.0,20.0,20.0,56.121153,94.444444,-38.323291,0.000000,0.000000,0.000000
emtp,705,0.900,5000.0,20.0,30.0,59.805459,94.444444,-34.638985,0.000000,3.678459,-3.678459
emtp,706,0.900,5000.0,20.0,40.0,88.421565,47.261979,41.159586,0.000000,0.000000,0.000000
emtp,707,0.900,5000.0,20.0,inf,40.677154,29.703991,10.973164,0.000000,1.777616,-1.777616
emtp,708,0.900,5000.0,30.0,20.0,45.556801,30.088455,15.468347,0.000000,0.937767,-0.937767
emtp,709,0.900,5000.0,30.0,30.0,30.481239,29.958477,0.522762,0.050889,1.224862,-1.173973
emtp,710,0.900,5000.0,30.0,40.0,47.754025,37.938488,9.815537,0.000000,0.000000,0.000000
emtp,711,0.900,5000.0,30.0,inf,62.234561,92.288217,-30.053655,0.000000,1.976365,-1.976365
emtp,712,0.900,5000.0,40.0,20.0,46.815730,94.444444,-47.628714,0.000000,2.894925,-2.894925
emtp,713,0.900,5000.0,40.0,30.0,33.705463,5.455300,28.250163,0.000000,0.000000,0.000000
emtp,714,0.900,5000.0,40.0,40.0,40.797071,5.555556,35.241515,0.000000,0.001285,-0.001285
emtp,715,0.900,5000.0,40.0,inf,42.992226,0.490601,42.501625,0.000000,0.000000,0.000000
emtp,716,0.900,5000.0,inf,20.0,94.027817,94.444444,-0.416627,0.000000,1.490956,-1.490956
emtp,717,0.900,5000.0,inf,30.0,31.514653,11.088168,20.426485,0.000000,0.000000,0.000000
emtp,718,0.900,5000.0,inf,40.0,46.399773,2.780346,43.619427,0.000000,0.000000,0.000000
emtp,719,0.900,5000.0,inf,inf,43.737785,0.000882,43.736903,0.000000,0.000000,0.000000
ref50,0,0.100,100.0,20.0,20.0,13.546906,18.796882,-5.249976,0.000000,0.291788,-0.291788
ref50,1,0.100,100.0,20.0,30.0,1.190795,36.957508,-35.766713,0.182139,0.077260,0.104880
ref50,2,0.100,100.0,20.0,40.0,31.072897,3.039035,28.033862,0.082081,0.000000,0.082081
ref50,3,0.100,100.0,20.0,inf,8.907158,4.012559,4.894599,0.095192,0.000000,0.095192
ref50,4,0.100,100.0,30.0,20.0,26.714297,29.709541,-2.995244,0.000000,0.000000,0.000000
ref50,5,0.100,100.0,30.0,30.0,7.624237,5.807792,1.816444,0.000000,0.115277,-0.115277
ref50,6,0.100,100.0,30.0,40.0,4.542456,10.646492,-6.104036,0.234080,0.311657,-0.077576
ref50,7,0.100,100.0,30.0,inf,4.077648,1.164203,2.913446,0.000000,0.000000,0.000000
ref50,8,0.100,100.0,40.0,20.0,34.165757,30.507429,3.658328,0.000000,0.000000,0.000000
ref50,9,0.100,100.0,40.0,30.0,2.143546,2.975864,-0.832318,0.298670,0.000000,0.298670
ref50,10,0.100,100.0,40.0,40.0,1.660873,1.424487,0.236386,0.198084,0.000000,0.198084
ref50,11,0.100,100.0,40.0,inf,2.810181,0.586859,2.223322,0.050980,0.000000,0.050980
ref50,12,0.100,100.0,inf,20.0,45.757434,13.015479,32.741955,1.174581,0.000000,1.174581
ref50,13,0.100,100.0,inf,30.0,3.506478,6.473434,-2.966955,0.527300,0.319820,0.207480
ref50,14,0.100,100.0,inf,40.0,2.591605,2.445125,0.146479,0.132009,0.020676,0.111332
ref50,15,0.100,100.0,inf,inf,0.564731,0.000697,0.564034,0.012821,0.000099,0.012722
ref50,16,0.100,500.0,20.0,20.0,50.000000,62.865007,-12.865007,0.015026,1.432848,-1.417823
ref50,17,0.100,500.0,20.0,30.0,50.000000,85.593883,-35.593883,0.413945,0.527730,-0.113785
ref50,18,0.100,500.0,20.0,40.0,50.000000,37.241816,12.758184,1.547274,0.245192,1.302082
ref50,19,0.100,500.0,20.0,inf,206.553971,16.167961,190.386010,0.054314,0.611650,-0.557336
ref50,20,0.100,500.0,30.0,20.0,50.000000,50.000000,0.000000,0.713756,1.311817,-0.598061
ref50,21,0.100,500.0,30.0,30.0,25.254022,14.509755,10.744267,0.364811,0.012943,0.351868
ref50,22,0.100,500.0,30.0,40.0,30.027492,49.641665,-19.614173,0.184899,0.108525,0.076375
ref50,23,0.100,500.0,30.0,inf,1.876298,19.599894,-17.723596,0.103459,0.155195,-0.051737
ref50,24,0.100,500.0,40.0,20.0,169.116053,50.000000,119.116053,0.762446,0.253123,0.509324
ref50,25,0.100,500.0,40.0,30.0,16.390331,3.853256,12.537075,0.070097,0.076965,-0.006868
ref50,26,0.100,500.0,40.0,40.0,6.628240,5.457265,1.170975,0.120066,0.094367,0.025699
ref50,27,0.100,500.0,40.0,inf,1.075703,17.906699,-16.830996,0.061817,0.063806,-0.001990
ref50,28,0.100,500.0,inf,20.0,152.150501,49.856230,102.294271,0.503894,0.549019,-0.045125
ref50,29,0.100,500.0,inf,30.0,38.343331,31.535920,6.807411,0.123694,0.164296,-0.040601
ref50,30,0.100,500.0,inf,40.0,13.081326,18.896769,-5.815443,0.127231,0.057999,0.069231
ref50,31,0.100,500.0,inf,inf,14.180686,0.001009,14.179677,0.044154,0.000004,0.044150
ref50,32,0.100,1000.0,20.0,20.0,412.192009,50.000000,362.192009,0.795813,1.676717,-0.880904
ref50,33,0.100,1000.0,20.0,30.0,1.887229,48.307272,-46.420043,1.622125,0.481848,1.140277
ref50,34,0.100,1000.0,20.0,40.0,50.000000,196.181973,-146.181973,0.382235,2.428643,-2.046408
ref50,35,0.100,1000.0,20.0,inf,50.000000,386.041586,-336.041586,0.035707,0.681738,-0.646031
ref50,36,0.100,1000.0,30.0,20.0,56.342904,38.382100,17.960803,1.137699,0.052735,1.084964
ref50,37,0.100,1000.0,30.0,30.0,50.000000,50.000000,0.000000,0.069670,0.578233,-0.508563
ref50,38,0.100,1000.0,30.0,40.0,26.925364,186.320855,-159.395491,0.277584,0.277302,0.000282
ref50,39,0.100,1000.0,30.0,inf,30.460687,13.731113,16.729574,0.220763,0.344420,-0.123657
ref50,40,0.100,1000.0,40.0,20.0,50.000000,462.285164,-412.285164,0.078313,0.091074,-0.012761
ref50,41,0.100,1000.0,40.0,30.0,104.450222,50.000000,54.450222,0.017774,0.112363,-0.094588
ref50,42,0.100,1000.0,40.0,40.0,26.345631,11.968140,14.377491,0.034483,0.070953,-0.036470
ref50,43,0.100,1000.0,40.0,inf,7.232518,18.210380,-10.977862,0.225943,0.080446,0.145497
ref50,44,0.100,1000.0,inf,20.0,394.367636,1.222865,393.144772,0.572881,0.631701,-0.058821
ref50,45,0.100,1000.0,inf,30.0,81.737991,50.000000,31.737991,0.038750,0.044972,-0.006222
ref50,46,0.100,1000.0,inf,40.0,18.591808,9.401827,9.189981,0.038179,0.065096,-0.026918
ref50,47,0.100,1000.0,inf,inf,48.174995,0.010133,48.164863,0.121817,0.000000,0.121816
ref50,48,0.100,2000.0,20.0,20.0,50.000000,341.970981,-291.970981,0.128941,0.497160,-0.368218
ref50,49,0.100,2000.0,20.0,30.0,18.127382,50.000000,-31.872618,0.177030,1.306968,-1.129939
ref50,50,0.100,2000.0,20.0,40.0,850.000000,50.000000,800.000000,2.585789,0.662553,1.923237
ref50,51,0.100,2000.0,20.0,inf,224.176806,17.240494,206.936312,1.112722,0.601116,0.511606
ref50,52,0.100,2000.0,30.0,20.0,187.486451,33.069739,154.416712,0.305083,1.047806,-0.742723
ref50,53,0.100,2000.0,30.0,30.0,429.482251,50.000000,379.482251,0.763280,0.519224,0.244057
ref50,54,0.100,2000.0,30.0,40.0,102.318895,40.681869,61.637026,0.471107,0.278082,0.193025
ref50,55,0.100,2000.0,30.0,inf,119.118788,13.766775,105.352012,0.046614,0.121712,-0.075098
ref50,56,0.100,2000.0,40.0,20.0,12.785690,97.359246,-84.573557,0.185511,1.397023,-1.211512
ref50,57,0.100,2000.0,40.0,30.0,154.184992,53.310490,100.874502,0.266767,0.253805,0.012962
ref50,58,0.100,2000.0,40.0,40.0,142.601228,52.467731,90.133497,0.374599,0.206126,0.168474
ref50,59,0.100,2000.0,40.0,inf,218.309053,54.771445,163.537609,0.399558,0.007401,0.392157
ref50,60,0.100,2000.0,inf,20.0,572.655868,50.000000,522.655868,1.421928,0.122608,1.299320
ref50,61,0.100,2000.0,inf,30.0,157.300202,36.407825,120.892377,0.628687,0.169471,0.459216
ref50,62,0.100,2000.0,inf,40.0,157.246810,40.646343,116.600467,0.220242,0.156626,0.063616
ref50,63,0.100,2000.0,inf,inf,135.231469,0.028500,135.202969,0.319873,0.000002,0.319871
ref50,64,0.100,5000.0,20.0,20.0,528.244592,50.000000,478.244592,0.700080,0.000000,0.700080
ref50,65,0.100,5000.0,20.0,30.0,533.694312,14.455837,519.238474,2.022419,0.419644,1.602774
ref50,66,0.100,5000.0,20.0,40.0,140.191360,123.520634,16.670726,0.000000,0.000000,0.000000
ref50,67,0.100,5000.0,20.0,inf,100.741710,50.000000,50.741710,0.000000,0.118555,-0.118555
ref50,68,0.100,5000.0,30.0,20.0,50.000000,190.918048,-140.918048,0.937757,0.000000,0.937757
ref50,69,0.100,5000.0,30.0,30.0,218.305057,50.000000,168.305057,0.000000,0.000000,0.000000
ref50,70,0.100,5000.0,30.0,40.0,177.211544,124.789231,52.422313,0.000000,0.127288,-0.127288
ref50,71,0.100,5000.0,30.0,inf,45.468282,50.000000,-4.531718,0.000000,0.000000,0.000000
ref50,72,0.100,5000.0,40.0,20.0,47.890560,50.000000,-2.109440,0.000000,0.000000,0.000000
ref50,73,0.100,5000.0,40.0,30.0,213.261559,50.000000,163.261559,0.000000,0.091201,-0.091201
ref50,74,0.100,5000.0,40.0,40.0,197.218928,21.391926,175.827002,0.000000,0.145148,-0.145148
ref50,75,0.100,5000.0,40.0,inf,221.077434,6.408619,214.668815,0.000000,0.000000,0.000000
ref50,76,0.100,5000.0,inf,20.0,421.457792,418.816654,2.641138,1.487238,0.000000,1.487238
ref50,77,0.100,5000.0,inf,30.0,151.310582,50.000000,101.310582,0.000000,0.394955,-0.394955
ref50,78,0.100,5000.0,inf,40.0,194.252560,18.882814,175.369746,0.000000,0.056753,-0.056753
ref50,79,0.100,5000.0,inf,inf,182.074252,0.040743,182.033509,0.000000,0.000009,-0.000009
ref50,80,0.200,100.0,20.0,20.0,25.385375,1.913569,23.471806,0.000000,0.000000,0.000000
ref50,81,0.200,100.0,20.0,30.0,4.105146,19.042855,-14.937709,0.872705,0.246666,0.626038
ref50,82,0.200,100.0,20.0,40.0,5.711940,5.442781,0.269159,0.140743,0.000000,0.140743
ref50,83,0.200,100.0,20.0,inf,8.161632,9.946221,-1.784588,0.515316,0.446187,0.069129
ref50,84,0.200,100.0,30.0,20.0,7.092607,4.300127,2.792481,1.168057,0.025864,1.142192
ref50,85,0.200,100.0,30.0,30.0,3.557222,8.686768,-5.129545,0.041912,0.053356,-0.011444
ref50,86,0.200,100.0,30.0,40.0,2.126199,4.136257,-2.010058,0.000000,0.000000,0.000000
ref50,87,0.200,100.0,30.0,inf,6.683345,2.379180,4.304165,0.000000,0.341239,-0.341239
ref50,88,0.200,100.0,40.0,20.0,25.486572,15.884487,9.602085,0.620343,0.901356,-0.281014
ref50,89,0.200,100.0,40.0,30.0,0.058955,1.574441,-1.515486,0.606804,0.000000,0.606804
ref50,90,0.200,100.0,40.0,40.0,1.119898,2.862125,-1.742227,0.001723,0.000000,0.001723
ref50,91,0.200,100.0,40.0,inf,0.486802,0.190204,0.296598,0.008650,0.000000,0.008650
ref50,92,0.200,100.0,inf,20.0,1.166484,23.972225,-22.805741,0.000000,0.000000,0.000000
ref50,93,0.200,100.0,inf,30.0,1.363515,0.155253,1.208262,0.379041,0.000000,0.379041
ref50,94,0.200,100.0,inf,40.0,0.534701,0.538062,-0.003361,0.000000,0.130034,-0.130034
ref50,95,0.200,100.0,inf,inf,0.082925,0.000353,0.082572,0.045822,0.000098,0.045724
ref50,96,0.200,500.0,20.0,20.0,60.013287,63.016671,-3.003384,1.425894,0.708327,0.717567
ref50,97,0.200,500.0,20.0,30.0,29.741284,68.366121,-38.624837,0.629619,0.980508,-0.350888
ref50,98,0.200,500.0,20.0,40.0,18.732213,39.805391,-21.073179,0.913961,1.277516,-0.363554
ref50,99,0.200,500.0,20.0,inf,4.088874,72.928249,-68.839374,0.146418,0.080553,0.065865
ref50,100,0.200,500.0,30.0,20.0,63.540337,27.340316,36.200021,0.577841,1.094014,-0.516173
ref50,101,0.200,500.0,30.0,30.0,16.493119,22.207654,-5.714535,0.215851,0.407230,-0.191379
ref50,102,0.200,500.0,30.0,40.0,0.642282,13.113693,-12.471411,0.359601,0.087352,0.272249
ref50,103,0.200,500.0,30.0,inf,48.238325,5.458386,42.779939,0.086828,0.401516,-0.314687
ref50,104,0.200,500.0,40.0,20.0,25.044534,84.249720,-59.205186,1.259485,0.075495,1.183990
ref50,105,0.200,500.0,40.0,30.0,17.826658,14.717347,3.109311,0.022003,0.250734,-0.228731
ref50,106,0.200,500.0,40.0,40.0,15.113980,9.550589,5.563392,0.183872,0.000512,0.183361
ref50,107,0.200,500.0,40.0,inf,3.751337,2.594365,1.156973,0.131260,0.048071,0.083188
ref50,108,0.200,500.0,inf,20.0,22.571957,20.150816,2.421141,0.240548,0.014087,0.226460
ref50,109,0.200,500.0,inf,30.0,12.593974,8.773495,3.820479,0.140598,0.017519,0.123080
ref50,110,0.200,500.0,inf,40.0,4.673740,6.671670,-1.997930,0.053938,0.048246,0.005692
ref50,111,0.200,500.0,inf,inf,4.841549,0.000609,4.840939,0.067562,0.000004,0.067558
ref50,112,0.200,1000.0,20.0,20.0,106.938818,60.413623,46.525195,0.266451,0.220895,0.045556
ref50,113,0.200,1000.0,20.0,30.0,12.583220,33.514116,-20.930896,0.465091,0.252289,0.212802
ref50,114,0.200,1000.0,20.0,40.0,281.421315,75.000000,206.421315,1.722857,0.352461,1.370396
ref50,115,0.200,1000.0,20.0,inf,50.645817,16.372698,34.273119,1.447972,0.413274,1.034698
ref50,116,0.200,1000.0,30.0,20.0,57.204062,58.253737,-1.049675,1.036489,0.467108,0.569382
ref50,117,0.200,1000.0,30.0,30.0,98.220717,76.197371,22.023346,0.055526,0.439255,-0.383729
ref50,118,0.200,1000.0,30.0,40.0,66.389482,58.161502,8.227980,0.352525,0.620008,-0.267483
ref50,119,0.200,1000.0,30.0,inf,29.763910,11.604140,18.159770,0.358900,0.350863,0.008037
ref50,120,0.200,1000.0,40.0,20.0,37.139841,58.296398,-21.156558,0.664505,0.299538,0.364967
ref50,121,0.200,1000.0,40.0,30.0,61.981128,45.405629,16.575499,0.386287,0.376350,0.009937
ref50,122,0.200,1000.0,40.0,40.0,10.796790,1.104838,9.691952,0.162471,0.080940,0.081531
ref50,123,0.200,1000.0,40.0,inf,22.199710,12.409962,9.789748,0.049600,0.192710,-0.143110
ref50,124,0.200,1000.0,inf,20.0,58.049279,75.000000,-16.950721,0.489270,0.851181,-0.361911
ref50,125,0.200,1000.0,inf,30.0,39.174285,3.065853,36.108432,0.424841,0.201402,0.223439
ref50,126,0.200,1000.0,inf,40.0,19.768720,10.877006,8.891714,0.140452,0.094415,0.046037
ref50,127,0.200,1000.0,inf,inf,18.128618,0.000038,18.128580,0.128188,0.000065,0.128123
ref50,128,0.200,2000.0,20.0,20.0,350.134291,53.978762,296.155529,1.598935,0.504121,1.094814
ref50,129,0.200,2000.0,20.0,30.0,375.000000,4.884076,370.115924,3.822684,0.618088,3.204596
ref50,130,0.200,2000.0,20.0,40.0,161.181092,75.000000,86.181092,1.184990,1.191657,-0.006667
ref50,131,0.200,2000.0,20.0,inf,375.000000,78.637829,296.362171,0.960628,0.405409,0.555219
ref50,132,0.200,2000.0,30.0,20.0,90.522207,47.975779,42.546428,0.912703,0.839629,0.073074
ref50,133,0.200,2000.0,30.0,30.0,10.596700,26.930049,-16.333349,0.725065,0.232406,0.492658
ref50,134,0.200,2000.0,30.0,40.0,77.834122,35.867451,41.966671,0.451429,0.233227,0.218202
ref50,135,0.200,2000.0,30.0,inf,77.477432,40.049071,37.428360,0.346893,0.395746,-0.048853
ref50,136,0.200,2000.0,40.0,20.0,50.640634,368.236810,-317.596176,1.683078,1.303032,0.380046
ref50,137,0.200,2000.0,40.0,30.0,75.000000,45.470523,29.529477,0.188192,0.126305,0.061887
ref50,138,0.200,2000.0,40.0,40.0,62.599914,7.461285,55.138629,0.255755,0.009008,0.246747
ref50,139,0.200,2000.0,40.0,inf,47.435626,15.799186,31.636440,0.294191,0.050596,0.243595
ref50,140,0.200,2000.0,inf,20.0,75.000000,75.000000,0.000000,0.452816,1.789490,-1.336674
ref50,141,0.200,2000.0,inf,30.0,79.419075,50.997042,28.422033,0.379155,0.315969,0.063186
ref50,142,0.200,2000.0,inf,40.0,60.237084,5.502312,54.734772,0.369326,0.137576,0.231750
ref50,143,0.200,2000.0,inf,inf,56.645570,0.000275,56.645295,0.303240,0.000116,0.303123
ref50,144,0.200,5000.0,20.0,20.0,75.000000,75.000000,0.000000,0.000000,0.000000,0.000000
ref50,145,0.200,5000.0,20.0,30.0,215.775007,16.506834,199.268173,1.510159,0.000000,1.510159
ref50,146,0.200,5000.0,20.0,40.0,214.287448,40.521368,173.766080,0.782117,0.388349,0.393769
ref50,147,0.200,5000.0,20.0,inf,74.175275,375.000000,-300.824725,0.255682,0.141166,0.114516
ref50,148,0.200,5000.0,30.0,20.0,375.000000,213.076256,161.923744,0.000000,0.174173,-0.174173
ref50,149,0.200,5000.0,30.0,30.0,55.496050,45.094814,10.401237,0.000000,0.000000,0.000000
ref50,150,0.200,5000.0,30.0,40.0,25.872731,82.316207,-56.443476,0.000000,0.000000,0.000000
ref50,151,0.200,5000.0,30.0,inf,64.660724,75.000000,-10.339276,0.000000,0.171158,-0.171158
