decision,trip_ms,conv_trip,sprt_dec,f_int,k_ibr,Br,phi_deg
TRIP,40.0,False,TRIP,0.8152519471688263,0.9638889577002646,0.4672186417225478,15.681607878444233
TRIP,140.0,False,TRIP,0.8675852490335123,0.7341345793275789,0.6889787134609217,52.890159341252165
TRIP,20.0,False,TRIP,0.6643678894367645,0.7877918130714913,0.5753942894900227,308.44062354235433
TRIP,20.0,True,TRIP,0.9076992493483212,0.9928340601860823,0.031055850093669034,357.87287406259156
TRIP,40.0,True,TRIP,0.9125574096356293,0.8634328479891985,0.0026676609417268012,18.69225533649722
TRIP,40.0,True,TRIP,0.9080532860544361,0.7529391580125075,0.01455894259558591,60.349310412817324
TRIP,40.0,False,TRIP,0.8307208808784905,0.8509166899598581,0.31633487194356646,260.248280688682
TRIP,20.0,False,TRIP,0.7670923499425347,0.8937352525910773,0.43636782778236505,190.62106426205943
TRIP,20.0,False,TRIP,0.8129295934450037,0.9484665951812972,0.33703027589037027,146.14777660123485
TRIP,40.0,False,TRIP,0.810053698522336,0.9436530178070404,0.47399122807019345,70.00831366277387
TRIP,20.0,False,TRIP,0.7562269505365732,0.714772447999725,0.314721843879015,340.35672910359943
TRIP,40.0,True,TRIP,0.9062858464754451,0.8360574960917224,0.029794662177272054,62.016678888036594
TRIP,20.0,False,TRIP,0.8409604039216366,0.7061707168561024,0.15831669339571444,95.48984368988974
TRIP,20.0,False,TRIP,0.7104103374071986,0.9664468370998752,0.6948369656232971,116.74732471550524
TRIP,120.0,False,TRIP,0.8924738551035327,0.7521718226555875,0.24210468638906543,49.88995071083255
TRIP,20.0,False,TRIP,0.8386707383058969,0.8874624085502916,0.22733601642131054,193.04390024430666
TRIP,20.0,True,TRIP,0.879029277565592,0.87118551138412,0.10695443431342201,122.87702726166924
TRIP,20.0,False,TRIP,0.673852928250136,0.8876588303928596,0.6910006054832717,218.82510019282398
TRIP,20.0,True,TRIP,0.8594553567878882,0.8690249868494224,0.16132152511481912,132.42891156662927
TRIP,100.0,False,TRIP,0.8749146021988587,0.9146766032099822,0.4527785970776973,41.91247045012353
TRIP,20.0,True,TRIP,0.9040561935858545,0.8878329898069499,0.029433220706536742,314.13505576709235
TRIP,20.0,True,CTALARM,0.8998572668428415,0.7270900740312443,0.046530631044348625,183.4747463276217
TRIP,20.0,False,TRIP,0.7147133662253999,0.810030385302232,0.5017261881240129,115.86617639412162
TRIP,40.0,False,TRIP,0.796302165255299,0.8639780307803955,0.44461771399270694,5.891310818848323
TRIP,20.0,False,TRIP,0.7206248903912192,0.7975592277694531,0.4761136769344587,215.22472951797621
TRIP,20.0,True,TRIP,0.863782558098213,0.9280992654420652,0.16167928500239043,281.70155879251104
TRIP,20.0,False,TRIP,0.6270419894451886,0.7953693145164975,0.6894222877655685,234.02205007816593
TRIP,20.0,False,TRIP,0.7941068665563514,0.9486052522909119,0.3908626135107719,283.5789533397211
TRIP,140.0,False,TRIP,0.8691936805465006,0.7440201162944451,0.6786837205880819,55.79490165099104
TRIP,20.0,True,TRIP,0.8780457354609783,0.9308177694957624,0.11491938708276613,349.8130723016751
TRIP,80.0,False,TRIP,0.8677908537400423,0.7550396322355566,0.28356965688889585,76.07998370253073
TRIP,20.0,False,TRIP,0.8295544135242213,0.8584045841236487,0.23497986329192322,96.04065584643747
TRIP,20.0,False,TRIP,0.7002903085807812,0.7961573118891767,0.5285524486941037,184.4386425895508
TRIP,20.0,False,TRIP,0.7315493564166295,0.8912003307931118,0.5233000052735638,1.87038971052655
TRIP,20.0,False,CTALARM,0.771148643962694,0.7638221229524792,0.3405806553237923,159.28145572266672
TRIP,20.0,True,TRIP,0.9125566748837279,0.9386229200055678,0.011303602952135415,70.46109907661508
TRIP,20.0,True,TRIP,0.8719898356719622,0.872075159909932,0.12264399642596113,269.64652263129193
TRIP,20.0,True,TRIP,0.9065268039412905,0.9871819462278022,0.03518596697676469,272.79121830541715
TRIP,40.0,False,TRIP,0.7750749795367242,0.9135310986747385,0.5929101984744252,221.66454407056182
TRIP,20.0,False,TRIP,0.8465487704363567,0.8822186618509753,0.20284009710843695,151.80666311528523
TRIP,20.0,True,TRIP,0.8913486036100844,0.9487476071339024,0.08254584583047121,111.68424609440774
TRIP,20.0,False,TRIP,0.8025862383682314,0.765904770328533,0.24792065569711377,297.8863109456445
TRIP,20.0,True,TRIP,0.8993514379197334,0.8898227382593371,0.054102521316453885,182.55370291694283
TRIP,20.0,False,TRIP,0.6454577255812035,0.8171211548784555,0.6851999944292978,178.72804294050366
TRIP,60.0,False,TRIP,0.8784910022915557,0.9231372937439315,0.2205055309434593,40.83583999775556
TRIP,140.0,False,TRIP,0.8695687431583285,0.7073408228473798,0.6531466892228622,78.61789722812968
TRIP,20.0,False,TRIP,0.7313510144069073,0.8283136289580741,0.47791008360236786,129.77614509059705
TRIP,40.0,False,TRIP,0.8182370840843972,0.8955105705498757,0.3962748911967953,251.58702340218292
TRIP,20.0,False,TRIP,0.7841561723307634,0.8381918009326481,0.3328478979857197,304.29755683070715
TRIP,40.0,False,TRIP,0.759297780710293,0.7713914787141253,0.48116607476237133,357.4296996587854
TRIP,20.0,False,CTALARM,0.7347867699167636,0.8393047755038308,0.48039273348231787,153.87555652293653
TRIP,20.0,True,TRIP,0.9149195082019382,0.9549233576468579,0.0073647425325350955,163.15356500343847
TRIP,40.0,False,TRIP,0.7103589622668613,0.7620517051894397,0.6354486218698374,275.78179480392816
TRIP,20.0,False,TRIP,0.8133076660911873,0.8101516490888929,0.25757439430635665,115.6417115130055
TRIP,20.0,False,TRIP,0.8468989634541941,0.9971006564500382,0.24729118508009684,194.58647136508336
TRIP,40.0,False,TRIP,0.8563318080058995,0.9738451506671348,0.28461338071809594,243.72623632897606
TRIP,120.0,False,TRIP,0.870263467731252,0.7101905026379967,0.4796979637162538,85.04989585366783
TRIP,20.0,False,TRIP,0.819470705105235,0.8590995902806042,0.2632124152347809,100.6523817787264
TRIP,20.0,False,TRIP,0.7968635419868109,0.719623908054365,0.261681743349042,128.22862938806367
TRIP,20.0,True,TRIP,0.9039258906400583,0.9771714770973132,0.04442541573991052,207.9665406105998
TRIP,20.0,False,TRIP,0.8030891148350021,0.8324634738055092,0.2916491650988498,97.34956325864096
TRIP,40.0,True,TRIP,0.8857439144376216,0.8255311011784005,0.10463493393062767,74.94040170287774
TRIP,120.0,False,TRIP,0.8635611142488331,0.7818838095517932,0.5989124778418462,53.82295767821293
TRIP,20.0,False,TRIP,0.8298139844979052,0.8706456941176461,0.23415775823810062,291.3515632272376
TRIP,20.0,False,TRIP,0.5975271122100112,0.7434996168980178,0.6726071786431692,318.9497390149711
TRIP,20.0,False,TRIP,0.7633127115157027,0.9396865001606641,0.47916960179688745,325.69990046280503
TRIP,20.0,False,TRIP,0.7109292213133245,0.847363103453975,0.5293060743791266,295.7881214200501
TRIP,140.0,False,TRIP,0.8803068623996035,0.8699388673942481,0.663425826981922,49.42412034340653
TRIP,40.0,True,TRIP,0.8790128991609671,0.9522414242963562,0.16725433607166554,35.190698869707866
TRIP,20.0,False,CTALARM,0.7445443272099059,0.7555446321654846,0.397103678784587,179.69915852054936
TRIP,20.0,True,CTALARM,0.9080432713767567,0.7525549220026346,0.02850806314619354,187.7137031009994
